BDRY_IDENT	SEG_NBR	NAME	TYPE	ICAO	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	RADIUS1	RADIUS2	BEARING1	BEARING2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
FP00021	4080	TZ MINUS 2 B	01	FP	G		N68230197	68.383881	E022494699	22.829719	N68291600	68.487778	E022021700	22.038056													200107
FP00021	4090	TZ MINUS 2 B	01	FP	G		N68291600	68.487778	E022021700	22.038056	N68412796	68.691100	E021265499	21.448608													200107
FP00021	4100	TZ MINUS 2 B	01	FP	G		N68412796	68.691100	E021265499	21.448608	N68564697	68.946381	E020555200	20.931111													200107
FP00021	4110	TZ MINUS 2 B	01	FP	G		N68564697	68.946381	E020555200	20.931111	N69033709	69.060303	E020345134	20.580928													200107
FP00021	4120	TZ MINUS 2 B	01	FP	G		N69033709	69.060303	E020345134	20.580928	N69051399	69.087219	E020403000	20.675000													200107
FP00021	4130	TZ MINUS 2 B	01	FP	G		N69051399	69.087219	E020403000	20.675000	N69015997	69.033325	E021015899	21.033053													200107
FP00021	4140	TZ MINUS 2 B	01	FP	G		N69015997	69.033325	E021015899	21.033053	N69130799	69.218886	E021022099	21.039164													200107
FP00021	4150	TZ MINUS 2 B	01	FP	G		N69130799	69.218886	E021022099	21.039164	N69193400	69.326111	E021191499	21.320831													200107
FP00021	4160	TZ MINUS 2 B	01	FP	G		N69193400	69.326111	E021191499	21.320831	N69170497	69.284714	E021405499	21.681942													200107
FP00021	4170	TZ MINUS 2 B	01	FP	G		N69170497	69.284714	E021405499	21.681942	N68570400	68.951111	E022121099	22.203053													200107
FP00021	4180	TZ MINUS 2 B	01	FP	G		N68570400	68.951111	E022121099	22.203053	N68434436	68.728989	E022300000	22.500000													200107
FP00021	4190	TZ MINUS 2 B	01	FP	G		N68434436	68.728989	E022300000	22.500000	N68402897	68.674714	E023055699	23.099164													200107
FP00021	4200	TZ MINUS 2 B	01	FP	G		N68402897	68.674714	E023055699	23.099164	N68423899	68.710831	E023404700	23.679722													200107
FP00021	4210	TZ MINUS 2 B	01	FP	G		N68423899	68.710831	E023404700	23.679722	N68494795	68.829986	E023494799	23.829997													200107
FP00021	4220	TZ MINUS 2 B	01	FP	G		N68494795	68.829986	E023494799	23.829997	N68470096	68.783600	E024071399	24.120553													200107
FP00021	4230	TZ MINUS 2 B	01	FP	G		N68470096	68.783600	E024071399	24.120553	N68345092	68.580811	E024560570	24.934917													200107
FP00021	4240	TZ MINUS 2 B	01	FP	G		N68345092	68.580811	E024560570	24.934917	N68444349	68.745414	E025091731	25.154808													200107
FP00021	4250	TZ MINUS 2 B	01	FP	G		N68444349	68.745414	E025091731	25.154808	N68533196	68.892211	E025282399	25.473331													200107
FP00021	4260	TZ MINUS 2 B	01	FP	G		N68533196	68.892211	E025282399	25.473331	N68525296	68.881378	E025364400	25.612222													200107
FP00021	4270	TZ MINUS 2 B	01	FP	G		N68525296	68.881378	E025364400	25.612222	N68592100	68.989167	E025453999	25.761108													200107
FP00021	4280	TZ MINUS 2 B	01	FP	G		N68592100	68.989167	E025453999	25.761108	N69122295	69.206375	E025423000	25.708333													200107
FP00021	4290	TZ MINUS 2 B	01	FP	G		N69122295	69.206375	E025423000	25.708333	N69404797	69.679992	E025570999	25.952775													200107
FP00021	4300	TZ MINUS 2 B	01	FP	G		N69404797	69.679992	E025570999	25.952775	N69560698	69.935272	E026281399	26.470553													200107
FP00021	4310	TZ MINUS 2 B	01	FP	G		N69560698	69.935272	E026281399	26.470553	N69543096	69.908600	E027040799	27.068886													200107
FP00021	4320	TZ MINUS 2 B	01	FP	G		N69543096	69.908600	E027040799	27.068886	N70051695	70.088042	E027522299	27.873053													200107
FP00021	4330	TZ MINUS 2 B	01	FP	G		N70051695	70.088042	E027522299	27.873053	N69542299	69.906386	E028114999	28.197219													200107
FP00021	4340	TZ MINUS 2 B	01	FP	G		N69542299	69.906386	E028114999	28.197219	N69491796	69.821656	E028241800	28.405000													200107
FP00021	4350	TZ MINUS 2 B	01	FP	G		N69491796	69.821656	E028241800	28.405000	N69422899	69.708053	E029055600	29.098889													200107
FP00021	4360	TZ MINUS 2 B	01	FP	G		N69422899	69.708053	E029055600	29.098889	N69274899	69.463608	E029170799	29.285553													200107
FP00021	4370	TZ MINUS 2 B	01	FP	G		N69274899	69.463608	E029170799	29.285553	N69143396	69.242767	E028501100	28.836389													200107
FP00021	4380	TZ MINUS 2 B	01	FP	G		N69143396	69.242767	E028501100	28.836389	N68531098	68.886383	E028255599	28.432219													200107
FP00021	4390	TZ MINUS 2 B	01	FP	G		N68531098	68.886383	E028255599	28.432219	N69124029	69.211192	E029153620	29.260056													200107
FP00021	4400	TZ MINUS 2 B	01	FP	G		N69124029	69.211192	E029153620	29.260056	N69473233	69.792314	E030511742	30.854839													200107
FP00021	4410	TZ MINUS 2 B	01	FP	G		N69473233	69.792314	E030511742	30.854839	N70090748	70.152078	E031095582	31.165506													200107
FP00021	4420	TZ MINUS 2 B	01	FP	G		N70090748	70.152078	E031095582	31.165506	N70225555	70.382097	E031172487	31.290242													200107
FP00021	4430	TZ MINUS 2 B	01	FP	G		N70225555	70.382097	E031172487	31.290242	N70421485	70.704125	E030273117	30.458658													200107
FP00021	4440	TZ MINUS 2 B	01	FP	G		N70421485	70.704125	E030273117	30.458658	N70565813	70.949481	E029051156	29.086544													200107
FP00021	4450	TZ MINUS 2 B	01	FP	G		N70565813	70.949481	E029051156	29.086544	N71123662	71.210172	E027375255	27.631264													200107
FP00021	4460	TZ MINUS 2 B	01	FP	G		N71123662	71.210172	E027375255	27.631264	N71022936	71.041489	E026452921	26.758114													200107
FP00021	4470	TZ MINUS 2 B	01	FP	G		N71022936	71.041489	E026452921	26.758114	N71114141	71.194836	E026103360	26.176000													200107
FP00021	4480	TZ MINUS 2 B	01	FP	G		N71114141	71.194836	E026103360	26.176000	N71104620	71.179500	E024431460	24.720722													200107
FP00021	4490	TZ MINUS 2 B	01	FP	G		N71104620	71.179500	E024431460	24.720722	N70582012	70.972256	E023243034	23.408428													200107
FP00021	4500	TZ MINUS 2 B	01	FP	G		N70582012	70.972256	E023243034	23.408428	N70524900	70.880278	E023005562	23.015450													200107
FP00021	4510	TZ MINUS 2 B	01	FP	G		N70524900	70.880278	E023005562	23.015450	N70424485	70.712458	E022295916	22.499767													200107
FP00022	10	TZ MINUS 1 A	01	FP	G		S70000000	-70.000000	E007300000	7.500000	N01294735	1.496486	E007300000	7.500000													200107
FP00022	20	TZ MINUS 1 A	01	FP	G		N01294735	1.496486	E007300000	7.500000	N06161100	6.269722	E001443300	1.742500													200107
FP00022	30	TZ MINUS 1 A	01	FP	G		N06161100	6.269722	E001443300	1.742500	N06360300	6.600833	E001365200	1.614444													200107
FP00022	40	TZ MINUS 1 A	01	FP	G		N06360300	6.600833	E001365200	1.614444	N09025900	9.049722	E001370400	1.617778													200107
FP00022	50	TZ MINUS 1 A	01	FP	G		N09025900	9.049722	E001370400	1.617778	N09190100	9.316944	E001251000	1.419444													200107
FP00022	60	TZ MINUS 1 A	01	FP	G		N09190100	9.316944	E001251000	1.419444	N09594300	9.995278	E001211800	1.355000													200107
FP00022	70	TZ MINUS 1 A	01	FP	G		N09594300	9.995278	E001211800	1.355000	N10223599	10.376664	E000463600	0.776667													200107
FP00022	80	TZ MINUS 1 A	01	FP	G		N10223599	10.376664	E000463600	0.776667	N10434000	10.727778	E000483500	0.809722													200107
FP00022	90	TZ MINUS 1 A	01	FP	G		N10434000	10.727778	E000483500	0.809722	N11132799	11.224442	E001085600	1.148889													200107
FP00022	100	TZ MINUS 1 A	01	FP	G		N11132799	11.224442	E001085600	1.148889	N11254700	11.429722	E001231200	1.386667													200107
FP00022	110	TZ MINUS 1 A	01	FP	G		N11254700	11.429722	E001231200	1.386667	N11235900	11.399722	E001350800	1.585556													200107
FP00022	120	TZ MINUS 1 A	01	FP	G		N11235900	11.399722	E001350800	1.585556	N11253388	11.426078	E002011212	2.020033													200107
FP00022	130	TZ MINUS 1 A	01	FP	G		N11253388	11.426078	E002011212	2.020033	N11531399	11.887219	E002233300	2.392500													200107
FP00022	140	TZ MINUS 1 A	01	FP	G		N11531399	11.887219	E002233300	2.392500	N12212599	12.357219	E002033000	2.058333													200107
FP00022	150	TZ MINUS 1 A	01	FP	G		N12212599	12.357219	E002033000	2.058333	N12250199	12.417219	E002144200	2.245000													200107
FP00022	160	TZ MINUS 1 A	01	FP	G		N12250199	12.417219	E002144200	2.245000	N12420100	12.700278	E002080400	2.134444													200107
FP00022	170	TZ MINUS 1 A	01	FP	G		N12420100	12.700278	E002080400	2.134444	N12374800	12.630000	E001344200	1.578333													200107
FP00022	180	TZ MINUS 1 A	01	FP	G		N12374800	12.630000	E001344200	1.578333	N13004000	13.011111	E001070200	1.117222													200107
FP00022	190	TZ MINUS 1 A	01	FP	G		N13004000	13.011111	E001070200	1.117222	N13201200	13.336667	E000592700	0.990833													200107
FP00022	200	TZ MINUS 1 A	01	FP	G		N13201200	13.336667	E000592700	0.990833	N13202500	13.340278	E001155700	1.265833													200107
FP00022	210	TZ MINUS 1 A	01	FP	G		N13202500	13.340278	E001155700	1.265833	N13413600	13.693333	E000364500	0.612500													200107
FP00022	220	TZ MINUS 1 A	01	FP	G		N13413600	13.693333	E000364500	0.612500	N14312299	14.523053	E000100000	0.166667													200107
FP00022	230	TZ MINUS 1 A	01	FP	G		N14312299	14.523053	E000100000	0.166667	N15000908	15.002522	E000134797	0.229992													200107
FP00022	240	TZ MINUS 1 A	01	FP	G		N15000908	15.002522	E000134797	0.229992	N14583900	14.977500	E000562000	0.938889													200107
FP00022	250	TZ MINUS 1 A	01	FP	G		N14583900	14.977500	E000562000	0.938889	N15171199	15.286664	E001184500	1.312500													200107
FP00022	260	TZ MINUS 1 A	01	FP	G		N15171199	15.286664	E001184500	1.312500	N15214200	15.361667	E003304400	3.512222													200107
FP00022	270	TZ MINUS 1 A	01	FP	G		N15214200	15.361667	E003304400	3.512222	N16230100	16.383611	E004103600	4.176667													200107
FP00022	280	TZ MINUS 1 A	01	FP	G		N16230100	16.383611	E004103600	4.176667	N19084799	19.146664	E004144300	4.245278													200107
FP00022	290	TZ MINUS 1 A	01	FP	G		N19084799	19.146664	E004144300	4.245278	N18583499	18.976386	E003195500	3.331944													200107
FP00022	300	TZ MINUS 1 A	01	FP	G		N18583499	18.976386	E003195500	3.331944	N19152199	19.256108	E003112800	3.191111													200107
FP00022	310	TZ MINUS 1 A	01	FP	G		N19152199	19.256108	E003112800	3.191111	N19483400	19.809444	E003140800	3.235556													200107
FP00022	320	TZ MINUS 1 A	01	FP	G		N19483400	19.809444	E003140800	3.235556	N20063199	20.108886	E002231100	2.386389													200107
FP00022	330	TZ MINUS 1 A	01	FP	G		N20063199	20.108886	E002231100	2.386389	N20190299	20.317497	E001470100	1.783611													200107
FP00022	340	TZ MINUS 1 A	01	FP	G		N20190299	20.317497	E001470100	1.783611	N20321000	20.536111	E001394700	1.663056													200107
FP00022	350	TZ MINUS 1 A	01	FP	G		N20321000	20.536111	E001394700	1.663056	N20442799	20.741108	E001100300	1.167500													200107
FP00022	360	TZ MINUS 1 A	01	FP	G		N20442799	20.741108	E001100300	1.167500	N21055699	21.099164	E001101900	1.171944													200107
FP00022	370	TZ MINUS 1 A	01	FP	G		N21055699	21.099164	E001101900	1.171944	N25000099	25.000275	W004482200	-4.806111													200107
FP00022	380	TZ MINUS 1 A	01	FP	G		N25000099	25.000275	W004482200	-4.806111	N25025900	25.049722	W004530100	-4.883611													200107
FP00022	390	TZ MINUS 1 A	01	FP	G		N25025900	25.049722	W004530100	-4.883611	N25180000	25.300000	W005172200	-5.289444													200107
FP00022	400	TZ MINUS 1 A	01	FP	G		N25180000	25.300000	W005172200	-5.289444	N25305324	25.514789	W005383000	-5.641667													200107
FP00022	410	TZ MINUS 1 A	01	FP	G		N25305324	25.514789	W005383000	-5.641667	N27164400	27.278889	W008383900	-8.644167													200107
FP00022	420	TZ MINUS 1 A	01	FP	G		N27164400	27.278889	W008383900	-8.644167	N28423399	28.709442	W008400200	-8.667222													200107
FP00022	430	TZ MINUS 1 A	01	FP	G		N28423399	28.709442	W008400200	-8.667222	N29233699	29.393608	W007333801	-7.560558													200107
FP00022	440	TZ MINUS 1 A	01	FP	G		N29233699	29.393608	W007333801	-7.560558	N29382499	29.640275	W007055200	-7.097778													200107
FP00022	450	TZ MINUS 1 A	01	FP	G		N29382499	29.640275	W007055200	-7.097778	N29335899	29.566386	W006353300	-6.592500													200107
FP00022	460	TZ MINUS 1 A	01	FP	G		N29335899	29.566386	W006353300	-6.592500	N29481599	29.804442	W006240100	-6.400278													200107
FP00022	470	TZ MINUS 1 A	01	FP	G		N29481599	29.804442	W006240100	-6.400278	N29583499	29.976386	W005232700	-5.390833													200107
FP00022	480	TZ MINUS 1 A	01	FP	G		N29583499	29.976386	W005232700	-5.390833	N30295599	30.498886	W004560300	-4.934167													200107
FP00022	490	TZ MINUS 1 A	01	FP	G		N30295599	30.498886	W004560300	-4.934167	N30534699	30.896386	W004022200	-4.039444													200107
FP00022	500	TZ MINUS 1 A	01	FP	G		N30534699	30.896386	W004022200	-4.039444	N31020500	31.034722	W003353200	-3.592222													200107
FP00022	510	TZ MINUS 1 A	01	FP	G		N31020500	31.034722	W003353200	-3.592222	N31093399	31.159442	W003492500	-3.823611													200107
FP00022	520	TZ MINUS 1 A	01	FP	G		N31093399	31.159442	W003492500	-3.823611	N31422499	31.706942	W003470700	-3.785278													200107
FP00022	530	TZ MINUS 1 A	01	FP	G		N31422499	31.706942	W003470700	-3.785278	N31500000	31.833333	W002595800	-2.999444													200107
FP00022	540	TZ MINUS 1 A	01	FP	G		N31500000	31.833333	W002595800	-2.999444	N32051800	32.088333	W002511400	-2.853889													200107
FP00022	550	TZ MINUS 1 A	01	FP	G		N32051800	32.088333	W002511400	-2.853889	N32050699	32.085275	W001153300	-1.259167													200107
FP00022	560	TZ MINUS 1 A	01	FP	G		N32050699	32.085275	W001153300	-1.259167	N32300198	32.500550	W001005400	-1.015000													200107
FP00022	570	TZ MINUS 1 A	01	FP	G		N32300198	32.500550	W001005400	-1.015000	N32521506	32.870850	W001293733	-1.493703													200107
FP00022	580	TZ MINUS 1 A	01	FP	G		N32521506	32.870850	W001293733	-1.493703	N33244398	33.412217	W001385600	-1.648889													200107
FP00022	590	TZ MINUS 1 A	01	FP	G		N33244398	33.412217	W001385600	-1.648889	N34050100	34.083611	W001391600	-1.654444													200107
FP00022	600	TZ MINUS 1 A	01	FP	G		N34050100	34.083611	W001391600	-1.654444	N34301898	34.505272	W001443300	-1.742500													200107
FP00022	610	TZ MINUS 1 A	01	FP	G		N34301898	34.505272	W001443300	-1.742500	N34442797	34.741103	W001445700	-1.749167													200107
FP00022	620	TZ MINUS 1 A	01	FP	G		N34442797	34.741103	W001445700	-1.749167	N35054898	35.096939	W002095400	-2.165000													200107
FP00022	630	TZ MINUS 1 A	01	FP	G		N35054898	35.096939	W002095400	-2.165000	N35360563	35.601564	W002554567	-2.929353													200107
FP00022	640	TZ MINUS 1 A	01	FP	G		N35360563	35.601564	W002554567	-2.929353	N35533371	35.892697	W004361288	-4.603578													200107
FP00022	650	TZ MINUS 1 A	01	FP	G		N35533371	35.892697	W004361288	-4.603578	N36003593	36.009981	W006035858	-6.066272													200107
FP00022	660	TZ MINUS 1 A	01	FP	G		N36003593	36.009981	W006035858	-6.066272	N36442593	36.740536	W006352315	-6.589764													200107
FP00022	670	TZ MINUS 1 A	01	FP	G		N36442593	36.740536	W006352315	-6.589764	N37101098	37.169717	W007230300	-7.384167													200107
FP00022	680	TZ MINUS 1 A	01	FP	G		N37101098	37.169717	W007230300	-7.384167	N37330899	37.552497	W007312800	-7.524444													200107
FP00022	690	TZ MINUS 1 A	01	FP	G		N37330899	37.552497	W007312800	-7.524444	N37560099	37.933608	W007150700	-7.251944													200107
FP00022	700	TZ MINUS 1 A	01	FP	G		N37560099	37.933608	W007150700	-7.251944	N38014099	38.028053	W007002400	-7.006667													200107
FP00022	710	TZ MINUS 1 A	01	FP	G		N38014099	38.028053	W007002400	-7.006667	N38123264	38.209067	W006560149	-6.933747													200107
FP00022	720	TZ MINUS 1 A	01	FP	G		N38123264	38.209067	W006560149	-6.933747	N38102900	38.174722	W007045200	-7.081111													200107
FP00022	730	TZ MINUS 1 A	01	FP	G		N38102900	38.174722	W007045200	-7.081111	N38255259	38.431275	W007093328	-7.159244													200107
FP00022	740	TZ MINUS 1 A	01	FP	G		N38255259	38.431275	W007093328	-7.159244	N38421199	38.703331	W007160200	-7.267222													200107
FP00022	750	TZ MINUS 1 A	01	FP	G		N38421199	38.703331	W007160200	-7.267222	N39011199	39.019997	W006572500	-6.956944													200107
FP00022	760	TZ MINUS 1 A	01	FP	G		N39011199	39.019997	W006572500	-6.956944	N39400990	39.669417	W007315702	-7.532506													200107
FP00022	770	TZ MINUS 1 A	01	FP	G		N39400990	39.669417	W007315702	-7.532506	N39402998	39.674994	W007010200	-7.017222													200107
FP00022	780	TZ MINUS 1 A	01	FP	G		N39402998	39.674994	W007010200	-7.017222	N40003700	40.010278	W006521500	-6.870833													200107
FP00022	790	TZ MINUS 1 A	01	FP	G		N40003700	40.010278	W006521500	-6.870833	N40082199	40.139442	W007004700	-7.013056													200107
FP00022	800	TZ MINUS 1 A	01	FP	G		N40082199	40.139442	W007004700	-7.013056	N40312797	40.524436	W006474600	-6.796111													200107
FP00022	810	TZ MINUS 1 A	01	FP	G		N40312797	40.524436	W006474600	-6.796111	N41015146	41.030961	W006552787	-6.924408													200107
FP00022	820	TZ MINUS 1 A	01	FP	G		N41015146	41.030961	W006552787	-6.924408	N41143198	41.242217	W006333000	-6.558333													200107
FP00022	830	TZ MINUS 1 A	01	FP	G		N41143198	41.242217	W006333000	-6.558333	N41341098	41.569717	W006112900	-6.191389													200107
FP00022	840	TZ MINUS 1 A	01	FP	G		N41341098	41.569717	W006112900	-6.191389	N41394099	41.661386	W006302200	-6.506111													200107
FP00022	850	TZ MINUS 1 A	01	FP	G		N41394099	41.661386	W006302200	-6.506111	N41571298	41.953606	W006353900	-6.594167													200107
FP00022	860	TZ MINUS 1 A	01	FP	G		N41571298	41.953606	W006353900	-6.594167	N41591298	41.986939	W007061900	-7.105278													200107
FP00022	870	TZ MINUS 1 A	01	FP	G		N41591298	41.986939	W007061900	-7.105278	N41504198	41.844994	W007195200	-7.331111													200107
FP00022	880	TZ MINUS 1 A	01	FP	G		N41504198	41.844994	W007195200	-7.331111	N41515498	41.865272	W007355300	-7.598056													200107
FP00022	890	TZ MINUS 1 A	01	FP	G		N41515498	41.865272	W007355300	-7.598056	N41483300	41.809167	W008075400	-8.131667													200107
FP00022	900	TZ MINUS 1 A	01	FP	G		N41483300	41.809167	W008075400	-8.131667	N42031498	42.054161	W008044700	-8.079722													200107
FP00022	910	TZ MINUS 1 A	01	FP	G		N42031498	42.054161	W008044700	-8.079722	N42085498	42.148606	W008114000	-8.194444													200107
