ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	CTRY	STATE_PROV	CYCLE_DATE
J42	9700	E	W	KZFW	US		200501
J42	9710	E	W	KZFW	US		200511
J42	9720	E	W	KZME	US		200511
J42	9730	E	W	KZME	US		200511
J42	9740	E	W	KZME	US		200501
J42	9750	E	W	KZID	US		200511
J42	9760	E	W	KZID	US		200511
J42	9770	E	W	KZID	US		200501
J42	9780	E	W	KZID	US		200501
J42	9790	E	W	KZID	US		200501
J42	9800	E	W	KZID	US		200501
J42	9810	E	W	KZTL	US		200501
J42	9820	E	W	KZDC	US		200501
J42	9830	E	W	KZDC	US		200501
J42	9840	E	W	KZDC	US		200501
J42	9850	E	W	KZDC	US		200501
J42	9860	E	W	KZDC	US		200501
J42	9870	E	W	KZDC	US		200501
J42	9880	E	W	KZDC	US		200501
J42	9890	E	W	KZDC	US		200501
J42	9900	E	W	KZDC	US		200501
J42	9910	E	W	KZDC	US		200501
J42	9920	E	W	KZDC	US		200501
J42	9930	E	W	KZNY	US		200501
J42	9940	E	W	KZNY	US		200501
J42	9950	E	W	KZBW	US		200501
J42	9960	E	W	KZBW	US		200501
J42	9970	E	W	KZBW	US		200512
J42	9980	E	W	KZBW	US		200512
J42	9990	E	W	KZBW	US		200512
J42	10	W	W	KZBW	US		200512
J42	20	W	W	KZBW	US		200501
J42	30	W	W	KZBW	US		200501
J42	40	W	W	KZBW	US		200501
J42	50	W	W	KZBW	US		200501
J42	60	W	W	KZNY	US		200511
J42	300	W	W	KZFW	US		200511
J42	310	W	W	KZFW	US		200511
J42	320	W	W	KZFW	US		200511
J42	330	W	W	KZAB	US		200501
J42	340	W	W	KZAB	US		200511
J42	350	W	W	MMTY	MX		200511
J42	360	W	W	MMZT	MX		200511
J42	370	W	W	MMZT	MX		200511
J42	380	W	W	MMZT	MX		200511
J42	390	W	W	MMZT	MX		200511
J42	400	W	W	MMZT	MX		200511
J42	410	W	W	MMZT	MX		200511
J42	420	W	W	MMZT	MX		200511
J42	430	W	W	MMZT	MX		200507
J42	9470	W	W	YMMM	AS		200507
J42	9480	W	W	YMMM	AS		200507
J42	9490	W	W	YMMM	AS		200511
J43	9760	E	W	KZMP	US		200511
J43	9770	E	W	KZOB	US		200511
J43	9780	E	W	KZOB	US		200511
J43	9790	E	W	KZOB	US		200511
J43	9800	E	W	KZID	US		200511
J43	9810	E	W	KZID	US		200511
J43	9820	E	W	KZID	US		200511
J43	9830	E	W	KZID	US		200511
J43	9840	E	W	KZTL	US		200511
J43	9850	E	W	KZTL	US		200511
J43	9860	E	W	KZTL	US		200511
J43	9870	E	W	KZTL	US		200511
J43	9880	E	W	KZTL	US		200511
J43	9890	E	W	KZJX	US		200511
J43	9900	E	W	KZJX	US		200511
J43	9910	E	W	KZJX	US		200511
J43	9920	E	W	KZJX	US		200511
J43	9930	E	W	KZJX	US		200511
J43	9940	E	W	KZJX	US		200501
J43	9950	E	W	KZJX	US		200511
J43	9960	E	W	KZMA	US		200511
J43	9970	E	W	KZMA	US		200511
J43	9980	E	W	KZMA	US		200501
J43	9990	E	W	KZMA	US		200501
J43	10	W	W	KZMA	US		200511
J43	20	W	W	KZMA	US		200511
J43	30	W	W	KZMA	US		200511
J43	40	W	W	KZMA	US		200501
J43	50	W	W	KZJX	US		200511
J43	60	W	W	KZJX	US		200511
J43	70	W	W	KZJX	US		200511
J43	80	W	W	KZJX	US		200511
J43	90	W	W	KZJX	US		200511
J43	100	W	W	KZJX	US		200511
J43	110	W	W	KZJX	US		200511
J43	120	W	W	KZTL	US		200511
J43	130	W	W	KZTL	US		200511
J43	140	W	W	KZTL	US		200511
J43	150	W	W	KZTL	US		200511
J43	160	W	W	KZTL	US		200511
J43	170	W	W	KZID	US		200511
J43	180	W	W	KZID	US		200511
J43	190	W	W	KZID	US		200511
J43	200	W	W	KZID	US		200511
J43	210	W	W	KZOB	US		200511
J43	220	W	W	KZOB	US		200511
J43	230	W	W	KZOB	US		200511
J43	240	W	W	KZMP	US		200602
J44	210	E	W	UDDD	AM		200511
J44	210	E	W	UDDD	GG		200511
J44	9900	E	W	KZAB	US		200511
J44	9910	E	W	KZAB	US		200511
J44	9920	E	W	KZMP	US		200511
J44	9930	E	W	KZDV	US		200511
J44	9940	E	W	KZDV	US		200511
J44	9950	E	W	KZMP	US		200511
J44	9960	E	W	KZDV	US		200501
J44	9970	E	W	KZDV	US		200511
J44	9980	E	W	KZDV	US		200511
J44	9990	E	W	KZMP	US		200511
J44	10	W	W	KZMP	US		200511
J44	20	W	W	KZDV	US		200501
J44	30	W	W	KZDV	US		200511
J44	40	W	W	KZDV	US		200511
J44	50	W	W	KZMP	US		200511
J44	60	W	W	KZDV	US		200511
J44	70	W	W	KZDV	US		200511
J44	80	W	W	KZMP	US		200511
J44	90	W	W	KZAB	US		200511
J44	100	W	W	KZAB	US		200602
J44	9790	W	W	UDDD	AM		200602
J44	9790	W	W	UDDD	GG		200602
J45	410	E	W	UDDD	AM		200513
J45	9740	E	W	KZMP	US		200513
J45	9750	E	W	KZMP	US		200513
J45	9760	E	W	KZMP	US		200513
J45	9770	E	W	KZAU	US		200513
J45	9780	E	W	KZAU	US		200513
J45	9790	E	W	KZKC	US		200513
J45	9800	E	W	KZKC	US		200513
J45	9810	E	W	KZKC	US		200513
J45	9820	E	W	KZKC	US		200513
J45	9830	E	W	KZKC	US		200513
J45	9840	E	W	KZKC	US		200513
J45	9850	E	W	KZME	US		200513
J45	9860	E	W	KZME	US		200513
J45	9870	E	W	KZME	US		200513
J45	9880	E	W	KZTL	US		200513
J45	9890	E	W	KZTL	US		200513
J45	9900	E	W	KZTL	US		200513
J45	9910	E	W	KZJX	US		200513
J45	9920	E	W	KZJX	US		200513
J45	9930	E	W	KZJX	US		200513
J45	9940	E	W	KZJX	US		200513
J45	9950	E	W	KZJX	US		200513
J45	9960	E	W	KZMA	US		200513
J45	9970	E	W	KZMA	US		200501
J45	9980	E	W	KZMA	US		200501
J45	9990	E	W	KZMA	US		200501
J45	10	W	W	KZMA	US		200501
J45	20	W	W	KZMA	US		200513
J45	30	W	W	KZMA	US		200513
J45	40	W	W	KZMA	US		200513
J45	50	W	W	KZJX	US		200513
J45	60	W	W	KZJX	US		200513
J45	70	W	W	KZJX	US		200513
J45	80	W	W	KZJX	US		200513
J45	90	W	W	KZJX	US		200513
J45	100	W	W	KZTL	US		200513
J45	110	W	W	KZTL	US		200513
J45	120	W	W	KZTL	US		200513
J45	130	W	W	KZME	US		200513
J45	140	W	W	KZME	US		200513
J45	150	W	W	KZME	US		200513
J45	160	W	W	KZKC	US		200513
J45	170	W	W	KZKC	US		200513
J45	180	W	W	KZKC	US		200513
J45	190	W	W	KZKC	US		200513
J45	200	W	W	KZKC	US		200513
J45	210	W	W	KZKC	US		200513
J45	220	W	W	KZAU	US		200513
J45	230	W	W	KZAU	US		200513
J45	240	W	W	KZMP	US		200513
J45	250	W	W	KZMP	US		200513
J45	260	W	W	KZMP	US		200602
J45	9590	W	W	UDDD	AM		200511
J46	9930	E	W	KZME	US		200511
J46	9940	E	W	KZME	US		200511
J46	9950	E	W	KZME	US		200511
J46	9960	E	W	KZME	US		200511
J46	9970	E	W	KZTL	US		200511
J46	9980	E	W	KZTL	US		200511
J46	9990	E	W	KZTL	US		200511
J46	10	W	W	KZTL	US		200511
J46	20	W	W	KZTL	US		200511
J46	30	W	W	KZTL	US		200511
J46	40	W	W	KZME	US		200511
J46	50	W	W	KZME	US		200511
J46	60	W	W	KZME	US		200511
J46	70	W	W	KZME	US		200511
J47	9980	E	W	KZTL	US		200511
J47	9990	E	W	KZJX	US		200511
J47	10	W	W	KZJX	US		200511
J47	20	W	W	KZTL	US		200609
J475	9970	E	W	CZEG	CA		200609
J475	9980	E	W	CZEG	CA		200609
J475	9990	E	W	CZEG	CA		200609
J475	10	W	W	CZEG	CA		200609
J475	20	W	W	CZEG	CA		200609
J475	30	W	W	CZEG	CA		200202
J476	9960	E	W	CZEG	CA		200202
J476	9970	E	W	CZEG	CA		200202
J476	9980	E	W	CZEG	CA		200202
J476	9990	E	W	CZWG	CA		200202
J476	10	W	W	CZWG	CA		200202
J476	20	W	W	CZEG	CA		200202
J476	30	W	W	CZEG	CA		200202
J476	40	W	W	CZEG	CA		200605
J477	9780	E	W	CZEG	CA		200605
J477	9790	E	W	CZEG	CA		200605
J477	9920	E	W	CZEG	CA		200605
J477	9930	E	W	CZEG	CA		200605
J477	9940	E	W	CZEG	CA		200605
J477	9950	E	W	CZEG	CA		200605
J477	9960	E	W	CZEG	CA		200605
J477	9970	E	W	CZEG	CA		200605
J477	9980	E	W	CZEG	CA		200605
J477	9980	E	W	CZEG	US		200605
J477	9990	E	W	KZLC	US		200605
J477	10	W	W	KZLC	US		200605
J477	20	W	W	CZEG	CA		200605
J477	20	W	W	CZEG	US		200605
J477	30	W	W	CZEG	CA		200605
J477	40	W	W	CZEG	CA		200605
J477	50	W	W	CZEG	CA		200605
J477	60	W	W	CZEG	CA		200605
J477	70	W	W	CZEG	CA		200605
J477	80	W	W	CZEG	CA		200605
J477	210	W	W	CZEG	CA		200605
J477	220	W	W	CZEG	CA		200501
J478	9960	E	W	CZEG	CA		200501
J478	9970	E	W	CZEG	CA		200501
J478	9980	E	W	CZEG	CA		200510
J478	9980	E	W	CZEG	US		200510
J478	9990	E	W	KZLC	US		200510
J478	10	W	W	KZLC	US		200501
J478	20	W	W	CZEG	CA		200501
J478	20	W	W	CZEG	US		200501
J478	30	W	W	CZEG	CA		200501
J478	40	W	W	CZEG	CA		200603
J479	9980	E	W	CZYZ	CA		200411
J479	9990	E	W	CZYZ	CA		200411
J479	10	W	W	CZYZ	CA		200603
J479	20	W	W	CZYZ	CA		200501
J48	9990	E	W	KZNY	US		200501
J48	10	W	W	KZNY	US		200501
J48	20	W	W	KZNY	US		200501
J48	30	W	W	KZNY	US		200501
J48	40	W	W	KZNY	US		200501
J48	50	W	W	KZNY	US		200501
J48	60	W	W	KZDC	US		200506
J48	70	W	W	KZDC	US		200605
J48	80	W	W	KZDC	US		200511
J48	90	W	W	KZTL	US		200305
J480	9990	E	W	CZYZ	CA		200305
J480	10	W	W	CZYZ	CA		200208
J481	9960	E	W	CZYZ	CA		200208
J481	9970	E	W	CZYZ	CA		200208
J481	9980	E	W	CZYZ	CA		200208
J481	9990	E	W	CZYZ	CA		200208
J481	10	W	W	CZYZ	CA		200208
J481	20	W	W	CZYZ	CA		200208
J481	30	W	W	CZYZ	CA		200208
J481	40	W	W	CZYZ	CA		200603
J482	9980	E	W	CZUL	CA		200603
J482	9990	E	W	CZUL	CA		200603
J482	10	W	W	CZUL	CA		200603
J482	20	W	W	CZUL	CA		200202
J483	9970	E	W	CZWG	CA		200202
J483	9980	E	W	CZWG	CA		200202
J483	9980	E	W	CZWG	US		200202
J483	9990	E	W	KZMP	US		200202
J483	10	W	W	KZMP	US		200202
J483	20	W	W	CZWG	CA		200202
J483	20	W	W	CZWG	US		200202
J483	30	W	W	CZWG	CA		200513
J484	9960	E	W	CZUL	CA		200610
J484	9970	E	W	CZUL	CA		200603
J484	9980	E	W	CZUL	CA		200512
J484	9990	E	W	CZUL	CA		200512
J484	10	W	W	CZUL	CA		200603
J484	20	W	W	CZUL	CA		200610
J484	30	W	W	CZUL	CA		200513
J484	40	W	W	CZUL	CA		200604
J485	9950	E	W	CZEG	CA		200604
J485	9960	E	W	CZEG	CA		200606
J485	9970	E	W	CZEG	CA		200501
J485	9980	E	W	CZEG	CA		200604
J485	9990	E	W	CZEG	CA		200604
J485	10	W	W	CZEG	CA		200501
J485	20	W	W	CZEG	CA		200606
J485	30	W	W	CZEG	CA		200604
J485	40	W	W	CZEG	CA		200604
J485	50	W	W	CZEG	CA		200501
J486	9860	E	W	CZVR	CA		200501
J486	9870	E	W	CZVR	CA		200605
J486	9880	E	W	CZVR	CA		200512
J486	9890	E	W	CZVR	CA		200509
J486	9900	E	W	CZVR	CA		200604
J486	9910	E	W	CZEG	CA		200604
J486	9920	E	W	CZEG	CA		200509
J486	9930	E	W	CZEG	CA		200512
J486	9940	E	W	CZEG	CA		200501
J486	9950	E	W	CZEG	CA		200512
J486	9960	E	W	CZEG	CA		200512
J486	9970	E	W	CZEG	CA		200512
J486	9980	E	W	CZEG	CA		200512
J486	9990	E	W	CZEG	CA		200512
J486	10	W	W	CZEG	CA		200512
J486	20	W	W	CZEG	CA		200512
J486	30	W	W	CZEG	CA		200512
J486	40	W	W	CZEG	CA		200501
J486	50	W	W	CZEG	CA		200512
J486	60	W	W	CZEG	CA		200509
J486	70	W	W	CZEG	CA		200604
J486	80	W	W	CZEG	CA		200604
J486	90	W	W	CZEG	CA		200509
J486	100	W	W	CZVR	CA		200512
J486	110	W	W	CZVR	CA		200605
J486	120	W	W	CZVR	CA		200501
J486	130	W	W	CZVR	CA		200501
J486	140	W	W	CZVR	CA		200512
J487	10	E	W	CZVR	CA		200501
J487	20	E	W	CZVR	CA		200501
J487	30	E	W	CZVR	CA		200509
J487	40	E	W	CZVR	CA		200509
J487	50	E	W	CZVR	CA		200509
J487	9950	W	W	CZVR	CA		200509
J487	9960	W	W	CZVR	CA		200501
J487	9970	W	W	CZVR	CA		200501
J487	9980	W	W	CZVR	CA		200512
J487	9990	W	W	CZVR	CA		200512
J488	9870	E	W	CZVR	CA		200512
J488	9880	E	W	CZVR	CA		200605
J488	9890	E	W	CZVR	CA		200605
J488	9980	E	W	KZBW	US		200605
J488	9990	E	W	CZUL	CA		200605
J488	9990	E	W	CZUL	US		200605
J488	10	W	W	CZUL	CA		200605
J488	10	W	W	CZUL	US		200605
J488	20	W	W	KZBW	US		200605
J488	110	W	W	CZVR	CA		200512
J488	120	W	W	CZVR	CA		200512
J488	130	W	W	CZVR	CA		200202
J489	9990	E	W	CZWG	CA		200202
J489	10	W	W	CZWG	CA		200512
J49	9880	E	W	KZNY	US		200512
J49	9890	E	W	KZNY	US		200512
J49	9900	E	W	KZNY	US		200512
J49	9910	E	W	KZNY	US		200512
J49	9920	E	W	KZNY	US		200512
J49	9930	E	W	KZNY	US		200512
J49	9940	E	W	KZBW	US		200512
J49	9950	E	W	KZBW	US		200512
J49	9960	E	W	KZBW	US		200512
J49	9970	E	W	KZBW	US		200512
J49	9980	E	W	KZBW	US		200512
J49	9990	E	W	KZBW	US		200512
J49	10	W	W	KZBW	US		200512
J49	20	W	W	KZBW	US		200512
J49	30	W	W	KZBW	US		200512
J49	40	W	W	KZBW	US		200512
J49	50	W	W	KZBW	US		200512
J49	60	W	W	KZBW	US		200512
J49	70	W	W	KZNY	US		200512
J49	80	W	W	KZNY	US		200512
J49	90	W	W	KZNY	US		200512
J49	100	W	W	KZNY	US		200512
J49	110	W	W	KZNY	US		200512
J49	120	W	W	KZNY	US		200210
J490	9980	E	W	CZEG	CA		200206
J490	9990	E	W	CZEG	CA		200206
J490	10	W	W	CZEG	CA		200210
J490	20	W	W	CZEG	CA		200513
J5	510	E	W	DAAA	AG		200513
J5	9630	E	W	CZVR	CA		200513
J5	9630	E	W	CZVR	US		200513
J5	9640	E	W	KZSE	US		200513
J5	9650	E	W	KZSE	US		200513
J5	9660	E	W	KZSE	US		200513
J5	9670	E	W	KZSE	US		200513
J5	9680	E	W	KZSE	US		200513
J5	9690	E	W	KZSE	US		200513
J5	9700	E	W	KZSE	US		200501
J5	9710	E	W	KZOA	US		200501
J5	9720	E	W	KZOA	US		200501
J5	9730	E	W	KZOA	US		200501
J5	9740	E	W	KZOA	US		200501
J5	9750	E	W	KZOA	US		200501
J5	9760	E	W	KZOA	US		200501
J5	9770	E	W	KZOA	US		200501
J5	9780	E	W	KZLA	US		200501
J5	9790	E	W	KZLA	US		200404
J5	9920	E	W	MUFH	CU		200401
J5	9930	E	W	MUFH	CU		200404
J5	9940	E	W	MUFH	CU		200404
J5	9950	E	W	MUFH	CU		200404
J5	9960	E	W	MUFH	CU		200404
J5	9970	E	W	MUFH	CU		200404
J5	9980	E	W	MUFH	CU		200404
J5	9990	E	W	MUFH	CU		200404
J5	10	W	W	MUFH	CU		200404
J5	20	W	W	MUFH	CU		200404
J5	30	W	W	MUFH	CU		200404
J5	40	W	W	MUFH	CU		200404
J5	50	W	W	MUFH	CU		200404
J5	60	W	W	MUFH	CU		200401
J5	70	W	W	MUFH	CU		200404
J5	80	W	W	MUFH	CU		200501
J5	210	W	W	KZLA	US		200501
J5	220	W	W	KZLA	US		200501
J5	230	W	W	KZOA	US		200501
J5	240	W	W	KZOA	US		200501
J5	250	W	W	KZOA	US		200501
J5	260	W	W	KZOA	US		200501
J5	270	W	W	KZOA	US		200501
J5	280	W	W	KZOA	US		200501
J5	290	W	W	KZOA	US		200513
J5	300	W	W	KZSE	US		200513
J5	310	W	W	KZSE	US		200513
J5	320	W	W	KZSE	US		200513
J5	330	W	W	KZSE	US		200513
J5	340	W	W	KZSE	US		200513
J5	350	W	W	KZSE	US		200513
J5	360	W	W	KZSE	US		200513
J5	370	W	W	CZVR	CA		200513
J5	370	W	W	CZVR	US		200513
J5	9490	W	W	DAAA	AG		200509
J50	410	E	R	LSAZ	SZ		200501
J50	9730	E	W	KZLA	US		200501
J50	9740	E	W	KZLA	US		200501
J50	9750	E	W	KZLA	US		200501
J50	9760	E	W	KZLA	US		200501
J50	9770	E	W	KZLA	US		200501
J50	9780	E	W	KZLA	US		200501
J50	9790	E	W	KZAB	US		200501
J50	9800	E	W	KZAB	US		200501
J50	9810	E	W	KZAB	US		200501
J50	9820	E	W	KZAB	US		200501
J50	9830	E	W	KZAB	US		200501
J50	9840	E	W	KZAB	US		200501
J50	9850	E	W	KZAB	US		200501
J50	9860	E	W	KZAB	US		200511
J50	9870	E	W	KZAB	US		200511
J50	9880	E	W	KZAB	US		200511
J50	9890	E	W	KZFW	US		200511
J50	9900	E	W	KZFW	US		200511
J50	9910	E	W	KZFW	US		200511
J50	9920	E	W	KZFW	US		200511
J50	9930	E	W	KZFW	US		200501
J50	9940	E	W	KZHU	US		200511
J50	9950	E	W	KZHU	US		200511
J50	9960	E	W	KZHU	US		200501
J50	9970	E	W	KZHU	US		200501
J50	9980	E	W	KZHU	US		200501
J50	9990	E	W	KZHU	US		200501
J50	10	W	W	KZHU	US		200501
J50	20	W	W	KZHU	US		200501
J50	30	W	W	KZHU	US		200511
J50	40	W	W	KZHU	US		200511
J50	50	W	W	KZHU	US		200501
J50	60	W	W	KZHU	US		200511
J50	70	W	W	KZFW	US		200511
J50	80	W	W	KZFW	US		200511
J50	90	W	W	KZFW	US		200511
J50	100	W	W	KZFW	US		200511
J50	110	W	W	KZFW	US		200511
J50	120	W	W	KZAB	US		200511
J50	130	W	W	KZAB	US		200501
J50	140	W	W	KZAB	US		200501
J50	150	W	W	KZAB	US		200501
J50	160	W	W	KZAB	US		200501
J50	170	W	W	KZAB	US		200501
J50	180	W	W	KZAB	US		200501
J50	190	W	W	KZAB	US		200501
J50	200	W	W	KZAB	US		200501
J50	210	W	W	KZAB	US		200501
J50	220	W	W	KZLA	US		200501
J50	230	W	W	KZLA	US		200501
J50	240	W	W	KZLA	US		200501
J50	250	W	W	KZLA	US		200501
J50	260	W	W	KZLA	US		200501
J50	270	W	W	KZLA	US		200509
J50	9590	W	R	LSAZ	SZ		200605
J500	9590	E	W	CZVR	CA		200605
J500	9600	E	W	CZYZ	CA		200605
J500	9610	E	W	CZVR	CA		200605
J500	9620	E	W	CZVR	CA		200605
J500	9630	E	W	CZVR	CA		200605
J500	9640	E	W	CZVR	CA		200605
J500	9650	E	W	CZVR	CA		200605
J500	9660	E	W	CZVR	CA		200605
J500	9670	E	W	CZVR	CA		200605
J500	9680	E	W	CZVR	CA		200605
J500	9690	E	W	CZVR	CA		200605
J500	9700	E	W	CZVR	CA		200605
J500	9710	E	W	CZVR	CA		200609
J500	9720	E	W	CZVR	CA		200609
J500	9730	E	W	CZEG	CA		200609
J500	9740	E	W	CZEG	CA		200609
J500	9750	E	W	CZEG	CA		200609
J500	9760	E	W	CZEG	CA		200610
J500	9770	E	W	CZEG	CA		200610
J500	9780	E	W	CZWG	CA		200610
J500	9790	E	W	CZWG	CA		200610
J500	9800	E	W	CZEG	CA		200610
J500	9810	E	W	CZWG	CA		200605
J500	9820	E	W	CZWG	CA		200605
J500	9830	E	W	CZWG	CA		200605
J500	9840	E	W	CZYZ	CA		200605
J500	9840	E	W	CZYZ	US		200605
J500	9850	E	W	KZMP	US		200605
J500	9860	E	W	KZMP	US		200610
J500	9870	E	W	KZMP	US		200610
J500	9880	E	W	CZYZ	CA		200610
J500	9880	E	W	CZYZ	US		200610
J500	9890	E	W	CZYZ	CA		200610
J500	9900	E	W	CZWG	CA		200610
J500	9910	E	W	CZYZ	CA		200605
J500	9920	E	W	CZYZ	CA		200605
J500	9930	E	W	CZYZ	CA		200605
J500	9940	E	W	CZYZ	CA		200610
J500	9950	E	W	CZYZ	CA		200605
J500	9950	E	W	CZYZ	US		200605
J500	9960	E	W	KZBW	US		200605
J500	9970	E	W	KZBW	US		200610
J500	9980	E	W	CZYZ	CA		200610
J500	9980	E	W	CZYZ	US		200610
J500	9990	E	W	CZYZ	CA		200610
J500	10	W	W	CZYZ	CA		200610
J500	20	W	W	CZYZ	CA		200605
J500	20	W	W	CZYZ	US		200605
J500	30	W	W	KZBW	US		200605
J500	40	W	W	KZBW	US		200610
J500	50	W	W	CZYZ	CA		200605
J500	50	W	W	CZYZ	US		200605
J500	60	W	W	CZYZ	CA		200605
J500	70	W	W	CZYZ	CA		200605
J500	80	W	W	CZYZ	CA		200610
J500	90	W	W	CZYZ	CA		200610
J500	100	W	W	CZWG	CA		200610
J500	110	W	W	CZYZ	CA		200610
J500	120	W	W	CZYZ	CA		200610
J500	120	W	W	CZYZ	US		200610
J500	130	W	W	KZMP	US		200605
J500	140	W	W	KZMP	US		200605
J500	150	W	W	KZMP	US		200605
J500	160	W	W	CZYZ	CA		200605
J500	160	W	W	CZYZ	US		200605
J500	170	W	W	CZWG	CA		200605
J500	180	W	W	CZWG	CA		200610
J500	190	W	W	CZWG	CA		200610
J500	200	W	W	CZEG	CA		200610
J500	210	W	W	CZWG	CA		200610
J500	220	W	W	CZWG	CA		200610
J500	230	W	W	CZEG	CA		200609
J500	240	W	W	CZEG	CA		200609
J500	250	W	W	CZEG	CA		200609
J500	260	W	W	CZEG	CA		200609
J500	270	W	W	CZEG	CA		200609
J500	280	W	W	CZVR	CA		200605
J500	290	W	W	CZVR	CA		200605
J500	300	W	W	CZVR	CA		200605
J500	310	W	W	CZVR	CA		200605
J500	320	W	W	CZVR	CA		200605
J500	330	W	W	CZVR	CA		200605
J500	340	W	W	CZVR	CA		200605
J500	350	W	W	CZVR	CA		200605
J500	360	W	W	CZVR	CA		200605
J500	370	W	W	CZVR	CA		200605
J500	380	W	W	CZVR	CA		200605
J500	390	W	W	CZVR	CA		200605
J500	400	W	W	CZYZ	CA		200605
J500	410	W	W	CZVR	CA		200512
J501	9660	E	W	PAZA	US		200512
J501	9670	E	W	PAZA	US		200512
J501	9680	E	W	PAZA	US		200512
J501	9690	E	W	PAZA	US		200512
J501	9700	E	W	PAZA	US		200512
J501	9710	E	W	PAZA	US		200512
J501	9720	E	W	PAZA	US		200512
J501	9730	E	W	PAZA	US		200512
J501	9740	E	W	PAZA	US		200512
J501	9750	E	W	PAZA	US		200512
J501	9760	E	W	PAZA	US		200512
J501	9770	E	W	PAZA	US		200501
J501	9780	E	W	PAZA	CA		200501
J501	9780	E	W	PAZA	US		200501
J501	9790	E	W	CZVR	CA		200501
J501	9880	E	W	CZVR	CA		200609
J501	9880	E	W	CZVR	US		200609
J501	9890	E	W	KZSE	US		200509
J501	9900	E	W	KZSE	US		200509
J501	9910	E	W	KZSE	US		200512
J501	9920	E	W	KZSE	US		200512
J501	9930	E	W	KZSE	US		200512
J501	9940	E	W	KZOA	US		200512
J501	9950	E	W	KZOA	US		200501
J501	9960	E	W	KZOA	US		200501
J501	9970	E	W	KZOA	US		200501
J501	9980	E	W	KZLA	US		200501
J501	9990	E	W	KZLA	US		200501
J501	10	W	W	KZLA	US		200501
J501	20	W	W	KZLA	US		200501
J501	30	W	W	KZOA	US		200501
J501	40	W	W	KZOA	US		200512
J501	50	W	W	KZOA	US		200512
J501	60	W	W	KZOA	US		200512
J501	70	W	W	KZSE	US		200512
J501	80	W	W	KZSE	US		200509
J501	90	W	W	KZSE	US		200509
J501	100	W	W	KZSE	US		200609
J501	110	W	W	KZSE	US		200501
J501	120	W	W	CZVR	CA		200501
J501	120	W	W	CZVR	US		200501
J501	210	W	W	CZVR	CA		200501
J501	220	W	W	PAZA	CA		200512
J501	220	W	W	PAZA	US		200512
J501	230	W	W	PAZA	US		200512
J501	240	W	W	PAZA	US		200512
J501	250	W	W	PAZA	US		200512
J501	260	W	W	PAZA	US		200512
J501	270	W	W	PAZA	US		200512
J501	280	W	W	PAZA	US		200512
J501	290	W	W	PAZA	US		200512
J501	300	W	W	PAZA	US		200512
J501	310	W	W	PAZA	US		200512
J501	320	W	W	PAZA	US		200512
J501	330	W	W	PAZA	US		200512
J501	340	W	W	PAZA	US		200606
J502	9790	E	W	PAZA	US		200606
J502	9800	E	W	PAZA	US		200606
J502	9810	E	W	PAZA	US		200610
J502	9820	E	W	PAAN	US		200606
J502	9830	E	W	CZEG	CA		200512
J502	9830	E	W	CZEG	US		200512
J502	9840	E	W	CZEG	CA		200512
J502	9850	E	W	CZEG	CA		200512
J502	9850	E	W	CZEG	US		200512
J502	9860	E	W	PAZA	US		200512
J502	9870	E	W	PAZA	US		200512
J502	9880	E	W	PAZA	US		200512
J502	9890	E	W	PAZA	US		200512
J502	9900	E	W	PAZA	US		200501
J502	9910	E	W	CZVR	CA		200501
J502	9920	E	W	CZVR	CA		200501
J502	9930	E	W	CZVR	CA		200501
J502	9940	E	W	CZVR	CA		200501
J502	9950	E	W	CZVR	CA		200501
J502	9960	E	W	CZVR	CA		200501
J502	9970	E	W	CZVR	CA		200501
J502	9980	E	W	CZVR	CA		200510
J502	9980	E	W	CZVR	US		200510
J502	9990	E	W	KZSE	CA		200510
J502	9990	E	W	KZSE	US		200510
J502	10	W	W	KZSE	CA		200501
J502	10	W	W	KZSE	US		200501
J502	20	W	W	CZVR	CA		200501
J502	20	W	W	CZVR	US		200501
J502	30	W	W	CZVR	CA		200501
J502	40	W	W	CZVR	CA		200501
J502	50	W	W	CZVR	CA		200501
J502	60	W	W	CZVR	CA		200501
J502	70	W	W	CZVR	CA		200501
J502	80	W	W	CZVR	CA		200501
J502	90	W	W	CZVR	CA		200512
J502	100	W	W	PAZA	US		200512
J502	110	W	W	PAZA	US		200512
J502	120	W	W	PAZA	US		200512
J502	130	W	W	PAZA	US		200512
J502	140	W	W	PAZA	US		200512
J502	150	W	W	CZEG	CA		200512
J502	150	W	W	CZEG	US		200512
J502	160	W	W	CZEG	CA		200606
J502	170	W	W	CZEG	CA		200610
J502	170	W	W	CZEG	US		200610
J502	180	W	W	PAAN	US		200606
J502	190	W	W	PAZA	US		200606
J502	200	W	W	PAZA	US		200606
J502	210	W	W	PAZA	US		200605
J503	9900	E	W	KZSE	US		200605
J503	9910	E	W	KZSE	US		200605
J503	9920	E	W	CZSE	CA		200609
J503	9920	E	W	CZSE	US		200609
J503	9930	E	W	CZVR	CA		200609
J503	9940	E	W	CZVR	CA		200605
J503	9950	E	W	CZVR	CA		200605
J503	9960	E	W	CZEG	CA		200605
J503	9970	E	W	CZEG	CA		200605
J503	9980	E	W	CZEG	CA		200605
J503	9990	E	W	CZEG	CA		200605
J503	10	W	W	CZEG	CA		200605
J503	20	W	W	CZEG	CA		200605
J503	30	W	W	CZEG	CA		200605
J503	40	W	W	CZEG	CA		200605
J503	50	W	W	CZVR	CA		200609
