ARPT_IDENT	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	NAME	AT_FLD	BEARING	DISTANCE	CYCLE_DATE
HK59907	TH	4	HK	1	TATHONG POINT	N	283.3	21.2	199913
HO13901	LMS	4	HO	1	LA MESA	N	218.3	1.3	200411
HO13901	LMS	5	HO	1	LA MESA	Y			200411
HO16113	ROA	4	HO	1	ROATAN	Y			200601
HO16113	ROA	5	HO	1	ROATAN	Y			200610
HO29721	ESC	2	HO	1	SOTO CANO	Y			200014
HO57554	BTO	4	HO	1	BONITO	Y			200511
HO57554	LCE	7	HO	1	LA CEIBA	N	82.7	2.2	200511
HO66423	CTL	5	HO	1	PUNTA CASTILLA	N	156.8	5.2	200512
HO73243	PIC	5	HO	1	PICACHO	N	187.0	5.4	200411
HO73243	TNT	4	HO	1	TONCONTIN	N	18.0	2.0	200411
HO73243	TNT	5	HO	1	TONCONTIN	Y			200411
HR10887	BRZ	5	HR	1	BREZA	N	142.4	15.6	200505
HR10887	CRE	5	HR	1	CRES	N	17.2	19.9	200202
HR10887	KO	5	HR	1	KOZALA	N	143.4	8.8	200410
HR10887	RJK	4	HR	1	RIJEKA	Y			200107
HR11974	CV	5	HR	1	DUBROVNIK	N	117.6	2.8	200104
HR11974	DBK	4	HR	1	DUBROVNIK	Y			200104
HR11974	GR	5	HR	1	DUBROVNIK	N	294.2	2.9	200104
HR11974	KLP	5	HR	1	KOLOCEP	N	120.5	12.7	200410
HR20876	BO	5	HR	1	BOKANJAC	N	133.7	5.1	200104
HR20876	SAL	5	HR	1	SALI	N	35.1	12.8	200104
HR20876	ZDA	4	HR	1	ZADAR	N	313.8	1.1	200104
HR20876	ZK	5	HR	1	ZADAR	N	313.7	1.1	200410
HR20876	ZRA	5	HR	1	KAKMA	N	313.8	9.3	200104
HR27343	PIS	5	HR	1	PISAROVINA	N	46.6	12.6	200104
HR27343	ZAG	4	HR	1	ZAGREB	N	225.3	13.5	200104
HR27343	ZAG	5	HR	1	ZAGREB	N	225.0	13.9	200104
HR32853	CRE	5	HR	1	CRES	N	266.8	21.1	200104
HR32853	KAV	5	HR	1	KAVRAN	N	266.6	3.7	200104
HR32853	PLA	5	HR	1	PULA	N	86.2	7.2	200104
HR32853	PUL	4	HR	1	PULA	Y			200104
HR69723	UNA	5	HR	1	UDBINA	N	0.4	1.9	199811
HR72711	DVN	5	HR	1	DRVENIK	N	50.6	8.7	200410
HR72711	SPL	4	HR	1	SPLIT	N	351.2	2.6	200104
HR72711	TRI	5	HR	1	TROGIR	N	50.4	4.2	200104
HR83838	VAR	5	HR	1	VARAZDIN	N	176.8	1.0	200011
HR83841	CE	5	HR	1	CEPIN	N	73.2	3.3	199908
HR83853	CE	5	HR	1	CEPIN	N	107.4	11.3	200506
HR83853	OSJ	5	HR	1	OSIJEK	N	287.5	1.2	200506
HU00004	GYR	4	HU	1	GYOR	N	116.4	3.9	200506
HU00004	GYR	5	HU	1	GYOR	N	115.3	4.2	200506
HU00010	NYR	1	HU	1	NYIREGYHAZA	Y			200604
HU00010	Y	5	HU	1	NYIREGYHAZA	Y			200108
HU00024	PP	5	HU	1	PECS-POGANY	Y			200604
HU32273	C	5	HU	2	DEBRECEN	N	44.0	1.2	200604
HU32273	DC	5	HU	1	DEBRECEN	N	43.9	2.9	200604
HU33408	BUD	4	HU	1	BUDAPEST	Y			199901
HU33408	MNR	4	HU	1	MONOR	N	312.2	8.7	200204
HU33408	MNR	5	HU	1	MONOR	N	315.4	8.4	200503
HU33408	TPS	4	HU	1	TAPIOSAP	N	244.5	8.5	200204
HU33408	TPS	5	HU	1	TAPIOSAP	N	243.4	8.5	200204
HU89073	SME	5	HU	1	SARMELLEK	N	345.4	1.3	200604
HU89076	SVR	4	HU	1	SAGVAR	N	335.1	16.2	200011
HU89076	V	5	HU	1	SZENTKIRALYSZABADJA	N	331.9	1.1	199813
HU89076	VS	5	HU	1	SZENTKIRALYSZABADJA	N	335.8	3.1	199813
HU89077	N	5	HU	1	TITAN	N	122.2	1.2	200106
HU89077	NT	5	HU	2	TITAN	N	120.8	2.7	200106
HU89077	T	5	HU	1	TITAN	N	297.3	1.3	200106
HU89077	TN	5	HU	2	TITAN	N	298.6	2.9	200106
HU89078	A	5	HU	2	OPERA	N	17.1	1.0	200312
HU89078	AO	5	HU	1	OPERA	N	18.2	2.7	200312
HU89078	O	5	HU	1	OPERA	N	199.4	1.0	200312
HU89078	OA	5	HU	1	OPERA	N	199.1	2.6	200312
IC00001	TN	5	IC	1	THORSHOFN	Y			200412
IC03846	GF	5	IC	1	GROF	N	197.0	1.2	200212
IC03846	RK	5	IC	1	REYKJAVIK	N	137.4	2.7	200212
IC03846	SA	5	IC	1	SKAGI	N	194.1	10.6	200212
IC07968	KEF	2	IC	1	KEFLAVIK	Y			200012
IC07968	KF	5	IC	1	KEFLAVIK	N	109.2	3.0	200011
IC07968	OK	5	IC	1	OSCAR KILO	N	199.2	3.9	200109
IC09597	AKI	4	IC	1	AKUREYRI	N	212.9	6.2	200106
IC09597	AR	5	IC	1	AKUREYRI	N	193.3	5.8	200010
IC09597	HJ	5	IC	1	HJALTEYRI	N	165.6	11.9	200510
IC09597	NB	5	IC	1	BOTN	N	32.4	20.8	200109
IC09597	TO	5	IC	1	TORFUR	N	27.1	9.8	200510
IC20730	IS	5	IC	1	ISAFJORDUR	N	244.7	3.4	200109
IC21133	BR	5	IC	1	BREIDAVAD	N	208.4	3.1	200109
IC21133	ES	5	IC	1	EGILSSTADIR	N	25.3	3.0	200506
IC21133	VA	5	IC	1	VAD	N	25.1	11.6	200506
IC30498	HL	5	IC	1	HELGAFELL	Y			200601
IC30498	HL	9	IC	1	HELGAFELL	Y			200010
IC30498	VM	5	IC	1	VESTMANNAEYJAR	N	26.6	1.5	200308
IC98715	HN	5	IC	1	HORNAFJORDUR	N	2.7	1.6	199808
IC98759	PA	5	IC	1	PATREKSFJORDUR	Y			200109
ID00004	FA	5	ID	1	FAK FAK	N	289.1	2.1	200610
ID00006	PP	5	ID	1	PASIR PANGARAYAN	Y			200610
ID00010	MIL	4	ID	1	DOMINIQUE EDWARD OSOK	Y			200609
ID00010	ZO	5	ID	1	SORONG	N	78.6	9.6	200509
ID00017	SA	5	ID	1	SOROAKO	Y			200610
ID00019	LK	5	ID	1	BUBUNG	N	166.7	1.4	200610
ID00024	TG	5	ID	2	TEMINDUNG	Y			200410
ID00026	DF	5	ID	1	KASIGUNCU	Y			200307
ID00036	MK	5	ID	2	PONGTIKU	Y			200409
ID00043	NH	5	ID	1	NANGA PINOH	N	271.8	2.1	200610
ID00048	BE	5	ID	1	MANGKAJANG	Y			200610
ID00066	CLP	4	ID	1	CILACAP	Y			200410
ID00066	CP	5	ID	1	CILACAP	Y			200410
ID00078	BR	5	ID	2	BAU BAU	N	32.6	2.1	200610
ID00173	MI	5	ID	1	MALI	Y			200505
ID00179	ED	5	ID	1	ENDE	Y			200610
ID00190	BAC	4	ID	1	BANDA ACEH	Y			200307
ID00190	NZ	5	ID	1	BANDA ACEH	Y			200503
ID00438	MKB	4	ID	1	MINANGKABAU	Y			200507
ID00829	GI	5	ID	1	NIAS	Y			200312
ID00829	NIS	4	ID	1	NIAS	Y			200312
ID01621	PGN	5	ID	1	PAGERUNGAN	Y			200411
ID02357	ZQ	5	ID	1	MANOKWARI	Y			200410
ID02757	BDM	4	ID	1	BANJARMASIN	N	98.9	1.9	200402
ID02757	OU	5	ID	1	BANJARMASIN	Y			200410
ID04522	TR	5	ID	1	TERNATE	Y			200409
ID05504	BD	5	ID	1	MUARA BADAK	Y			200307
ID09018	MD	5	ID	1	MANADO	N	50.9	6.7	200610
ID09018	MNO	4	ID	1	MANADO	Y			200610
ID09018	MWB	4	ID	1	MANADO	N	351.5	13.6	200610
ID09018	PN	5	ID	2	MANADO	N	15.4	3.5	200610
ID10669	FK	5	ID	1	PALANGKARAYA	Y			200410
ID10669	PKY	4	ID	1	TJILIK RIWUT	N	339.0	1.2	200410
ID10932	BM	5	ID	2	BATAM	Y			200307
ID10932	BTM	4	ID	1	BATAM	N	221.3	1.3	200410
ID12782	LW	5	ID	1	LAWANG	N	166.9	6.4	200610
ID12782	ML	5	ID	1	MALANG	Y			200410
ID15962	ND	5	ID	1	TANJUNG PANDAN	Y			200411
ID15962	TPN	4	ID	1	TANJUNG PANDAN	N	174.3	1.3	200605
ID17189	NBR	4	ID	1	NABIRE	Y			200310
ID17189	ZR	5	ID	1	NABIRE	Y			200511
ID22610	LS	5	ID	1	LHOK SUKON	Y			200607
ID25901	LB	5	ID	1	LABUHAN BAJO	Y			200410
ID26739	BR	5	ID	1	BATU RAJA	Y			200610
ID28959	SIX	4	ID	1	PINANG SORE	Y			200607
ID28959	SK	5	ID	1	PINANG SORE	Y			200511
ID29244	AD	5	ID	1	RENGAT	Y			200511
ID29437	BLI	4	ID	1	BALI	Y			200510
ID29437	OR	5	ID	1	BALI	Y			200510
ID29498	PD	5	ID	1	PENDOPO	N	82.6	1.9	200610
ID29592	NMA	4	ID	1	BIMA	N	184.3	1.2	200505
ID29592	PO	5	ID	1	BIMA	Y			200505
ID30536	WK	5	ID	1	WAIKABUBAK	Y			200608
ID31943	KPG	4	ID	1	KUPANG	Y			200602
ID31943	OK	5	ID	1	KUPANG	Y			200410
ID32228	MK	5	ID	1	MATAK	N	269.7	2.2	200610
ID32567	TI	5	ID	1	TANJUNG PINANG	Y			200410
ID32567	TPG	4	ID	1	TANJUNG PINANG	N	43.0	1.6	200410
ID32969	RG	5	ID	1	RUTENG	Y			200610
ID34279	TA	5	ID	1	TAHUNA	Y			200307
ID37159	CKG	4	ID	1	CENGKARENG	N	63.7	8.4	200505
ID37159	DKI	4	ID	1	JAKARTA	N	246.0	24.7	200310
ID38354	NY	5	ID	1	WARUKIN	N	288.5	1.8	200410
ID38983	BND	4	ID	1	BANDUNG	N	106.2	4.0	200410
ID38983	OY	5	ID	1	BANDUNG	N	287.7	4.5	200411
ID41462	RN	5	ID	2	RANAI	Y			200610
ID42805	JPA	4	ID	1	JAYAPURA	N	302.3	1.1	200104
ID42805	ZN	5	ID	1	JAYAPURA	Y			200407
ID43532	MKE	4	ID	1	MERAUKE	Y			199905
ID43532	ZP	5	ID	1	MERAUKE	Y			200307
ID45936	NR	5	ID	1	WAINGAPU	Y			200410
ID46293	TL	5	ID	1	DUMATUBIN	Y			200610
ID47296	OQ	5	ID	1	PADANG	N	354.2	3.0	200312
ID47296	PDG	4	ID	1	PADANG	Y			200312
ID47431	CA	5	ID	1	CIREBON	N	199.0	3.7	200411
ID47431	PG	5	ID	1	PENGGUNG	Y			200610
ID47935	JOG	4	ID	1	YOGYAKARTA	N	83.3	7.3	200406
ID47935	OF	5	ID	1	YOGYAKARTA	Y			200410
ID47982	NQ	5	ID	1	SUMBAWA	Y			200410
ID50894	KDI	4	ID	1	KENDARI	N	257.3	2.1	200410
ID50894	NI	5	ID	1	KENDARI	Y			200312
ID51316	MDN	4	ID	1	MEDAN	N	50.2	5.0	200411
ID51316	ON	5	ID	1	MEDAN	Y			200307
ID51558	NW	5	ID	1	PEKANBARU	Y			200605
ID51558	PKU	4	ID	1	PEKANBARU	N	5.1	2.1	200605
ID52092	BIK	4	ID	1	BIAK	N	105.9	1.4	199906
ID52092	ZM	5	ID	1	BIAK	Y			200307
ID52765	NE	5	ID	1	SINGKEP	Y			200410
ID52996	OT	5	ID	1	TARAKAN	Y			200504
ID52996	TRK	4	ID	1	TARAKAN	Y			200410
ID53678	AR	5	ID	1	ISWAHYUDI	N	359.0	2.9	200610
ID53678	IWY	3	ID	1	ISWAHYUDI	Y			200410
ID55958	LW	5	ID	2	MALIKUS SALEH	Y			200307
ID56044	TT	5	ID	1	SANTAN	Y			200610
ID57592	TF	5	ID	1	BANDAR LAMPUNG	Y			200411
ID57592	TKG	4	ID	1	BANDAR LAMPUNG	N	319.5	1.4	200411
ID57783	CB	5	ID	1	PONDOK CABE	Y			200610
ID59497	BU	5	ID	1	BUNYU	Y			200610
ID61702	ANY	4	ID	1	ACHMAD YANI	Y			200609
ID61702	OC	5	ID	1	SEMARANG	Y			200609
ID62382	DM	5	ID	2	DUMAI	N	211.1	2.5	200610
ID64241	AL	5	ID	1	HALIM PERDANAKUSUMA	N	244.0	9.9	200410
ID64241	HLM	4	ID	1	HALIM PERDANAKUSUMA	Y			200505
ID65237	BKL	4	ID	1	BENGKULU	Y			200409
ID65237	PB	5	ID	1	BENGKULU	Y			200409
ID68929	SG	5	ID	1	SUSILO	Y			200610
ID69078	GTL	4	ID	1	GORONTALO	Y			200509
ID69078	NN	5	ID	1	GORONTALO	Y			200509
ID69381	JMB	4	ID	1	JAMBI	Y			200505
ID69381	NX	5	ID	1	JAMBI	Y			200505
ID70658	TMK	4	ID	1	TIMIKA	N	115.8	1.4	200604
ID70658	ZF	5	ID	1	TIMIKA	Y			200604
ID74468	BPN	4	ID	1	BALIKPAPAN	N	242.9	3.1	200410
ID74468	OL	5	ID	1	BALIKPAPAN	N	225.8	1.4	200504
ID75817	AMN	4	ID	1	AMBON	N	223.5	8.1	200506
ID75817	OH	5	ID	1	AMBON	Y			200511
ID75817	PMA	4	ID	1	PATTIMURA	Y			200506
ID80563	PB	5	ID	2	PANGSUMA	Y			200402
ID81408	ZW	5	ID	1	WAMENA	Y			200305
ID81739	OW	5	ID	1	PALEMBANG	N	61.8	1.6	200605
ID81739	PLB	4	ID	1	PALEMBANG	N	112.3	3.0	200605
ID81739	WW	5	ID	1	PALEMBANG	N	293.5	1.0	200605
ID81929	KP	5	ID	1	KETAPANG	N	196.7	4.2	200610
ID81929	KTP	4	ID	1	KETAPANG	Y			200607
ID82470	SP	5	ID	1	SAMPIT	Y			200607
ID85289	OI	5	ID	1	PANGKAL PINANG	Y			200505
ID85289	PKP	4	ID	1	PANGKAL PINANG	Y			200505
ID88621	PKN	4	ID	1	PANGKALAN BUN	N	312.9	1.9	200410
ID88621	PN	5	ID	1	PANGKALAN BUN	Y			200410
ID89037	SB	5	ID	1	SURABAYA	Y			200403
ID89037	SBR	4	ID	1	SURABAYA	Y			200410
ID89037	WR	5	ID	1	SURABAYA	N	99.2	5.1	200410
ID90146	MOF	4	ID	1	MAUMERE	Y			200410
ID90146	NO	5	ID	1	MAUMERE	Y			200410
ID90554	SOG	4	ID	1	SORONG	Y			200609
ID90554	ZO	5	ID	1	SORONG	Y			200410
ID91347	SLO	4	ID	1	SOLO	N	257.4	2.3	200410
ID91347	SO	5	ID	1	SOLO	Y			200603
ID92698	GA	5	ID	1	MATARAM	Y			200410
ID92698	MTM	4	ID	1	MATARAM	N	90.6	1.2	200410
ID93449	MKS	4	ID	1	HASANUDDIN	N	128.8	2.2	200604
ID93449	OJ	5	ID	1	HASANUDDIN	N	57.8	2.4	200604
ID94033	BTO	4	ID	1	BUDIARTO	Y			200410
ID94033	TN	5	ID	1	TANGERANG	Y			200411
ID94112	AT	5	ID	1	PONTIANAK	Y			200511
ID94112	PNK	4	ID	1	PONTIANAK	N	157.3	4.6	200310
ID99821	OP	5	ID	1	PALU	Y			200307
ID99821	PAL	4	ID	1	PALU	N	154.7	2.2	200307
ID99862	KM	5	ID	1	KALIMARU	Y			200410
ID99865	GN	5	ID	1	GUNUNG SEKIP	N	197.8	1.9	200610
ID99873	OX	5	ID	1	MOROTAI	Y			200610
