PJA_IDENT	SEG_NBR	NAME	ICAO_REGION	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	TYPE	RADIUS1	RADIUS2	BEARING1	BEARING2	DISTANCE1	DISTANCE2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
UK00061	00010	CORNWALL CIRCLE	EG	C										N50195400	50.331667	W005105700	-5.182500	4	1.50										200510
US00001	00010	JACKSONVILLE, GANDER DROP ZONE	KZ	C		N34422569	34.707136	W077262507	-77.440297					N34361433	34.603981	W077160762	-77.268783	3	1.00		134.0		10.5		NCA	3	US	1	200413
US00002	00010	ELLINGTON	KZ	C		N41382798	41.641106	W072325070	-72.547417					N41550605	41.918347	W072280663	-72.468508	3	0.25		25.0		17.0		HFD	4	US	1	200412
US00003	00010	HARWINTON	KZ	A		N41382798	41.641106	W072325070	-72.547417					N41454231	41.761753	W073044748	-73.079856	3			300.0		25.0		HFD	4	US	1	200412
US00004	00010	DANIELSON	KZ	C		N41571965	41.955458	W071503876	-71.844100					N41494038	41.827883	W071534648	-71.896244	3	5.00		211.0		8.0		PUT	4	US	2	200412
US00006	00010	LAUREL	KZ	C		N38204202	38.345006	W075303812	-75.510588					N38321477	38.537436	W075345105	-75.580847	3	5.00		356.0		12.0		SBY	2	US	1	200412
US00007	00010	SHELBYVILLE, WARRINGTON FLD	KZ	A		N38204202	38.345006	W075303812	-75.510588					N38271929	38.455358	W075104283	-75.178564	3			79.0		17.0		SBY	2	US	1	200412
US00008	00010	GEORGETOWN, SUSSEX CO	KZ	A		N38483533	38.809814	W075124078	-75.211328					N38410176	38.683822	W075210349	-75.350969	3			230.0		10.0		ATR	4	US	1	200412
US00010	00010	LEBANON	KZ	A		N43253250	43.425694	W070364870	-70.613528					N43224897	43.380269	W070541489	-70.904136	3			275.0		13.0		ENE	2	US	1	200412
US00011	00010	MILLINOCKET MUNI	KZ	C		N45351216	45.586711	W068305569	-68.515469					N45394783	45.663286	W068424653	-68.712925	3	5.00		319.0		9.5		MLT	4	US	1	200412
US00012	00010	COTTONWOOD	KZ	C		N34420920	34.702556	W112284926	-112.480350					N34433852	34.727367	W112021169	-112.036581	3	1.00		72.0		22.0		DRK	2	US	1	200412
US00014	00010	BLACKFOOT, ANDERSON-PLUMMER	KZ	C		N42521338	42.870383	W112390805	-112.652236					N43123700	43.210278	W112275189	-112.464414	3	5.00		5.0		22.0		PIH	2	US	1	200412
US00015	00010	BOISE, SNAKE RIVER SKYDIVING	KZ	C		N43331012	43.552811	W116113167	-116.192131					N43430817	43.718936	W116302957	-116.508214	3	5.00		289.0		17.0		BOI	2	US	1	200412
US00016	00010	BURLEY	KZ	A		N42344888	42.580243	W113515707	-113.865854					N42423757	42.710436	W113375212	-113.631144	3			35.0		13.0		BYI	4	US	1	200412
US00017	00010	CALDWELL INDUSTRIAL	KZ	C		N43331012	43.552811	W116113167	-116.192131					N43383787	43.643853	W116380032	-116.633422	3	5.00		269.0		20.0		BOI	2	US	1	200412
US00018	00010	WASECA MUNI	KZ	C		N44121595	44.204431	W093221382	-93.370506					N44042873	44.074647	W093330120	-93.550333	3	5.00		223.0		11.0		FOW	4	US	1	200407
US00019	00010	JACKSONVILLE, OWL DROP ZONE	KZ	C		N34422569	34.707136	W077262507	-77.440297					N34343551	34.576531	W077250518	-77.418106	3	1.00		180.0		7.9		NCA	3	US	1	200413
US00020	00010	GREENE, RICONN	KZ	A		N41332304	41.556400	W071595770	-71.999361					N41434763	41.729897	W071453304	-71.759178	3			60.0		15.0		ORW	4	US	1	200412
US00021	00010	NEWPORT STATE	KZ	C		N41432764	41.724344	W071254670	-71.429639					N41315587	41.532186	W071165543	-71.282064	3	1.00		164.0		13.3		PVD	2	US	1	200412
US00022	00010	PAWTUCKET, NORTH CENTRAL STATE	KZ	C		N41432764	41.724344	W071254670	-71.429639					N41550945	41.919292	W071292365	-71.489903	3	3.00		1.0		12.0		PVD	2	US	1	200412
US00023	00010	ANCHORAGE	PA	A		N61090291	61.150810	W150122360	-150.206556					N61184735	61.313153	W149335606	-149.565572	3			37.0		21.0		ANC	4	US	1	200407
US00024	00010	ANCHORAGE, CAMPBELL AIRSTRIP	PA	A		N61090291	61.150810	W150122360	-150.206556					N61093823	61.160619	W149473946	-149.794294	3			62.0		12.0		ANC	4	US	1	200407
US00025	00010	ANCHORAGE, MALEMUTE	PA	A		N61090291	61.150810	W150122360	-150.206556					N61205902	61.349728	W149391348	-149.653744	3			28.0		20.0		ANC	4	US	1	200409
US00026	00010	BIG DELTA, BUFFALO CORRAL DROP ZONE	PA	A		N64001577	64.004382	W145430175	-145.717154					N63580758	63.968772	W145400651	-145.668475	3			120.0		2.5		BIG	2	US	1	200407
US00027	00010	ANCHORAGE, ANCHORAGE CLAXTON	PA	A		N61090291	61.150810	W150122360	-150.206556					N61150345	61.250958	W149393238	-149.658994	3			44.0		17.0		ANC	4	US	1	200409
US00028	00010	FAIRBANKS, RIVER ROAD DROP ZONE	PA	C		N64480023	64.800064	W148004312	-148.011978					N64505949	64.849858	W147355707	-147.599186	3	3.00		46.0		11.0		FAI	2	US	1	200407
US00029	00010	CALVERTON EXEC AIRPARK	KZ	C		N40554662	40.929617	W072475589	-72.798858					N40544075	40.911319	W072463493	-72.776369	3	2.00		150.0		1.5		CCC	4	US	1	200413
US00030	00010	FAIRBANKS, BIRCH HILL	PA	C		N64480023	64.800064	W148004312	-148.011978					N64512313	64.856425	W147384215	-147.645042	3	3.00		42.0		10.0		FAI	2	US	1	200407
US00031	00010	FAIRBANKS, CHENA LAKE	PA	C		N64480023	64.800064	W148004312	-148.011978					N64481429	64.803969	W147091689	-147.154692	3	5.00		61.0		22.0		FAI	2	US	1	200409
US00032	00010	FAIRBANKS, CREAMERS FLD	PA	A		N64480023	64.800064	W148004312	-148.011978					N64515126	64.864239	W147441925	-147.738681	3			33.0		8.0		FAI	2	US	1	200407
US00033	00010	FAIRBANKS, FARMER BROWN	PA	C		N64480023	64.800064	W148004312	-148.011978					N64524338	64.878717	W147295223	-147.497842	3	3.00		42.0		14.0		FAI	2	US	1	200409
US00034	00010	WASILLE/ADVENTURE DROP ZONE	PA	C		N61341004	61.569454	W149580172	-149.967144					N61332992	61.558311	W149223070	-149.375194	3	1.00		67.0		17.0		BGQ	2	US	1	200409
US00035	00010	FAIRBANKS, HUSKY DROP ZONE	PA	A		N64480023	64.800064	W148004312	-148.011978					N64452622	64.757283	W146575577	-146.965492	3			67.0		27.0		FAI	2	US	1	200409
US00036	00010	FAIRBANKS, PEDE ROAD SITE	PA	A		N64480023	64.800064	W148004312	-148.011978					N64510135	64.850375	W147191175	-147.319931	3			52.0		18.0		FAI	2	US	1	200407
US00037	00010	ANCHORAGE GIRDWOOD, GIRDWOOD ARPT	PA	C		N61090291	61.150810	W150122360	-150.206556					N60574445	60.962347	W149062683	-149.107453	3	1.00		84.0		34.0		ANC	4	US	1	200407
US00038	00010	KASILOF	PA	A		N60365293	60.614703	W151114287	-151.195242					N60211448	60.354022	W151153543	-151.259842	3			162.0		15.8		ENA	4	US	1	200409
US00039	00010	MCGRATH	PA	A										N62570375	62.951042	W155364105	-155.611403	4	0.10						MCG	2	US	1	200407
US00040	00010	PALMER FAIRGROUNDS	PA	A		N61341004	61.569454	W149580172	-149.967144					N61354441	61.595669	W149054978	-149.097161	3			61.0		25.0		BGQ	2	US	1	200407
US00041	00010	ALBERTVILLE MUNI-THOMAS J BRUMLIK FLD	KZ	A		N33583505	33.976403	W086050081	-86.083558					N34134513	34.229203	W086141929	-86.238692	3			331.0		17.0		GAD	4	US	1	200413
US00042	00010	ALLEN AHP	KZ	C		N31170393	31.284425	W085255246	-85.431239					N31141213	31.236703	W085381605	-85.637792	3	1.00		253.0		11.0		RRS	2	US	1	200413
US00043	00010	BAYOU LA BATRE, ROY E RAY	KZ	A		N30364579	30.612719	W088031979	-88.055498					N30274081	30.461336	W088122634	-88.207317	3			217.0		12.0		BFM	2	US	1	200413
US00044	00010	BESSEMER, OLD BESSEMER	KZ	A		N33142242	33.239561	W087145999	-87.249997					N33230523	33.384786	W086585847	-86.982908	3			57.0		16.0		OKW	2	US	1	200413
US00045	00010	DOTHAN, HATCH AHP DROP ZONE	KZ	C		N31170393	31.284425	W085255246	-85.431239					N31205546	31.348739	W085370160	-85.617111	3	1.00		290.0		10.3		RRS	2	US	1	200413
US00046	00010	ELBERTA, HORAK	KZ	A		N30281980	30.472167	W087200900	-87.335833					N30280763	30.468786	W087325260	-87.547944	3			268.0		11.0		NUN	1	US	1	200413
US00047	00010	ELLIS DROP ZONE	KZ	C		N34385394	34.648317	W086562229	-86.939525					N34271279	34.453553	W087074720	-87.129778	3	0.40		220.0		15.0		DCU	4	US	1	200413
US00048	00010	EUTAW MUNI	KZ	A		N33153195	33.258875	W087321279	-87.536886					N32475112	32.797533	W087460719	-87.768664	3			200.0		30.0		LDK	2	US	1	200413
US00049	00010	FORT RUCKER, CAIRNS AAF	KZ	A		N31160822	31.268951	W085433474	-85.726318					N31150119	31.250331	W085444500	-85.745833	3			220.0		1.5		OZR	4	US	1	200413
US00050	00010	GADSDEN MUNI	KZ	A		N33583505	33.976403	W086050081	-86.083558					N33564400	33.945556	W086075131	-86.130919	3			230.0		3.0		GAD	4	US	1	200413
US00051	00010	GRAHAM DROP ZONE	KZ	C		N33343055	33.575153	W086023367	-86.042686					N33422399	33.706664	W085551072	-85.919644	3	0.75		36.0		10.0		TDG	4	US	1	200413
US00052	00010	HARVEST, EPPS AIRPARK	KZ	A		N34474962	34.797118	W086380198	-86.633884					N34521147	34.869853	W086473597	-86.793325	3			297.0		9.0		RQZ	2	US	1	200413
US00053	00010	HAZEL GREEN	KZ	C		N34474962	34.797118	W086380198	-86.633884					N34544973	34.913814	W086382871	-86.641308	3	7.00		355.0		7.0		RQZ	2	US	1	200413
US00054	00010	HEADLAND MUNI	KZ	A		N31170393	31.284425	W085255246	-85.431239					N31193228	31.325633	W085165949	-85.283192	3			70.0		8.0		RRS	2	US	1	200413
US00055	00010	CULLMAN, FOLSOM FLD	KZ	C		N33401267	33.670187	W086535928	-86.899800					N34161355	34.270431	W086514288	-86.861911	3	3.00		1.0		36.0		VUZ	2	US	1	200413
US00057	00010	JONES DROP ZONE	KZ	C		N34474962	34.797118	W086380198	-86.633884					N34483959	34.810997	W086451493	-86.754147	3	0.25		276.0		6.0		RQZ	2	US	1	200413
US00058	00010	KILBY DROP ZONE	KZ	C		N32132022	32.222283	W086191103	-86.319731					N32254759	32.429886	W086144159	-86.244886	3	0.20		14.0		13.0		MGM	2	US	1	200413
US00059	00010	LONGSTREET DROP ZONE	KZ	A		N31160822	31.268951	W085433474	-85.726318					N31283159	31.475442	W085481659	-85.804608	3			340.0		13.0		OZR	4	US	1	200413
US00060	00010	MOUNDVILLE	KZ	C		N33153195	33.258875	W087321279	-87.536886					N32584158	32.978217	W087395291	-87.664697	3	5.00		198.0		18.0		LDK	2	US	1	200413
US00061	00010	PINSON, CENTRAL COAST DROP ZONE	KZ	C		N33401267	33.670187	W086535928	-86.899800					N33404959	33.680442	W086393767	-86.660464	3	12.00		85.0		12.0		VUZ	2	US	1	200413
US00062	00010	REDSTONE DROP ZONE	KZ	C		N34474962	34.797118	W086380198	-86.633884					N34410744	34.685400	W086452014	-86.755594	3	0.20		220.0		9.0		RQZ	2	US	1	200413
US00063	00010	RENDA DROP ZONE	KZ	C		N33343055	33.575153	W086023367	-86.042686					N33300136	33.500378	W086102938	-86.174828	3	0.25		234.0		8.0		TDG	4	US	1	200413
US00064	00010	PELL CITY, ST CLAIR CO	KZ	C		N33343055	33.575153	W086023367	-86.042686					N33333757	33.560436	W086142878	-86.241328	3	5.00		263.0		10.0		TDG	4	US	1	200413
US00065	00010	ST ELMO	KZ	A		N30364579	30.612719	W088031979	-88.055498					N30314471	30.529086	W088132143	-88.222619	3			236.0		10.0		BFM	2	US	1	200413
US00066	00010	BULLHEAD CITY, EAGLE AIRPARK	KZ	C		N34455762	34.766006	W114282678	-114.474106					N34530228	34.883967	W114370249	-114.617358	3	3.00		300.0		10.0		EED	2	US	1	200412
US00067	00010	TAC RUNKLE DROP ZONE	KZ	A		N31160822	31.268951	W085433474	-85.726318					N31200393	31.334425	W086051673	-86.087981	3			280.0		19.0		OZR	4	US	1	200413
US00068	00010	TOMMY DROP ZONE	KZ	C		N32132022	32.222283	W086191103	-86.319731					N32041744	32.071511	W086360904	-86.602511	3	0.20		235.0		17.0		MGM	2	US	1	200413
US00069	00010	TUSKEGEE, MOTON FLD MUNI	KZ	C		N32290450	32.484583	W085400953	-85.669314					N32271254	32.453483	W085405806	-85.682794	3	3.00		198.0		2.0		TGE	4	US	1	200413
US00070	00010	VINCENT	KZ	C		N33401267	33.670187	W086535928	-86.899800					N33152007	33.255575	W086211193	-86.353314	3	5.00		130.0		37.0		VUZ	2	US	1	200413
US00071	00010	WARRIOR	KZ	A		N33401267	33.670187	W086535928	-86.899800					N33510743	33.852064	W086554957	-86.930436	3			350.0		11.0		VUZ	2	US	1	200413
US00072	00010	WEAVER, MCMINN	KZ	C		N33343055	33.575153	W086023367	-86.042686					N33442132	33.739256	W085485901	-85.816392	3	1.00		47.0		15.0		TDG	4	US	1	200413
US00073	00010	MONTGOMERY, WETUMPKA MUNI	KZ	A		N32132022	32.222283	W086191103	-86.319731					N32312226	32.522850	W086193332	-86.325922	3			356.0		18.0		MGM	2	US	1	200413
US00074	00010	BELMAR-FARMINGDALE, MONMOUTH EXEC	KZ	C		N40184197	40.311659	W074093516	-74.159767					N40120954	40.202650	W074061872	-74.105200	3	3.00		170.0		7.0		COL	4	US	1	200413
US00075	00010	BUCKEYE MUNI	KZ	C		N33271244	33.453456	W112492853	-112.824592					N33252391	33.423308	W112400973	-112.669369	3	2.00		89.0		8.0		BXK	2	US	1	200412
US00076	00010	COOLIDGE MUNI	KZ	C		N32530909	32.885860	W111543138	-111.908718					N32563480	32.943000	W111250630	-111.418417	3	15.00		70.0		25.0		TFD	2	US	1	200412
US00077	00010	ELOY MUNI	KZ	C		N32530909	32.885860	W111543138	-111.908718					N32482589	32.807192	W111350806	-111.585572	3	4.00		94.0		17.0		TFD	2	US	1	200412
US00078	00010	MARIPOSA, ESTRELLA SAILPORT	KZ	C		N32530909	32.885860	W111543138	-111.908718					N33043203	33.075564	W112093346	-112.159294	3	1.00		300.0		17.0		TFD	2	US	1	200412
US00079	00010	LAGUNA AAF (YUMA PROVING GROUND)	KZ	C		N32460526	32.768129	W114361023	-114.602840					N32513770	32.860472	W114234809	-114.396692	3	5.00		48.0		11.8		BZA	2	US	1	200412
US00080	00010	HEMET/DIAMOND VALLEY	KZ	C		N33463478	33.776328	W117110716	-117.185322					N33400742	33.668728	W116581682	-116.971339	3	3.00		107.0		12.5		HDF	1	US	1	200413
US00081	00010	MARANA, PINAL AIRPARK	KZ	C		N32054268	32.095190	W110545353	-110.914868					N32310009	32.516692	W111195868	-111.332967	3	15.00		308.0		33.0		TUS	2	US	1	200412
US00082	00010	PHOENIX, US PARACHUTE SVC	KZ	A		N33255886	33.433017	W111581272	-111.970200					N33111328	33.187022	W112053968	-112.094356	3			191.0		16.0		PXR	2	US	1	200412
US00083	00010	SIERRA VISTA/FORT HUACHUCA	KZ	C		N31352276	31.589656	W110211779	-110.354942					N31332445	31.556792	W110183134	-110.308706	3	0.25		125.0		3.1		FHU	1	US	1	200412
US00084	00010	YUMA PROVING GROUND	KZ	C		N32460526	32.768129	W114361023	-114.602840					N32541653	32.904592	W114241023	-114.402842	3	1.00		37.0		13.0		BZA	2	US	1	200412
US00085	00010	CAMP CHAFFEE, ARROWHEAD DROP ZONE	KZ	A		N35231830	35.388417	W094161750	-94.271528					N35172697	35.290825	W094143857	-94.244047	3			160.0		6.0		FSM	2	US	1	200412
US00086	00010	HAZEN MUNI	KZ	C		N34403962	34.677672	W092104990	-92.180528					N34461278	34.770217	W091384641	-91.646225	3	2.00		73.0		27.0		LIT	2	US	1	200412
US00087	00010	LITTLE ROCK, BLACKJACK DROP ZONE	KZ	A		N34403962	34.677672	W092104990	-92.180528					N35124354	35.212094	W092010533	-92.018147	3			9.0		33.0		LIT	2	US	1	200412
US00088	00010	CAMP ROBINSON, ALL AMERICAN	KZ	A		N34403962	34.677672	W092104990	-92.180528					N34542923	34.908119	W092175748	-92.299300	3			332.0		15.0		LIT	2	US	1	200412
US00089	00010	LITTLE ROCK, CONWAY DROP ZONE	KZ	A		N34403962	34.677672	W092104990	-92.180528					N35030573	35.051592	W092211845	-92.355125	3			334.0		24.0		LIT	2	US	1	200412
US00090	00010	SILOAM SPRINGS, SMITH FLD	KZ	C		N36144713	36.246425	W094071700	-94.121389					N36113732	36.193700	W094291102	-94.486394	3	5.00		256.0		18.0		RZC	2	US	1	200412
US00091	00010	TEXARKANA	KZ	A		N33304997	33.513881	W094042367	-94.073242					N33220280	33.367444	W094015863	-94.032953	3			160.0		9.0		TXK	2	US	1	200412
US00092	00010	APPLE VALLEY	KZ	C		N34353898	34.594161	W117232398	-117.389994					N34360983	34.602731	W117111812	-117.188367	3	2.00		73.0		10.0		VCV	4	US	1	200413
US00093	00010	SKYDIVE SANTA ROSA	KZ	A										N38302933	38.508147	W122483803	-122.810564	4	0.10						STS	4	US	1	200501
US00094	00010	BYRON	KZ	A		N37500097	37.833603	W121101695	-121.171375					N37484507	37.812519	W121391617	-121.654492	3			250.0		23.0		ECA	2	US	1	200413
US00095	00010	CALIFORNIA CITY MUNI	KZ	A		N34375304	34.631400	W118034976	-118.063822					N35075352	35.131533	W118015491	-118.031919	3			348.0		30.0		PMD	2	US	1	200413
US00096	00010	CAMP PARK	KZ	C		N37433331	37.725919	W122132492	-122.223589					N37425805	37.716125	W121531577	-121.887714	3	0.50		75.0		16.0		OAK	2	US	1	200413
US00097	00010	SALINAS, DAVIS ROAD DROP ZONE	KZ	C		N36394980	36.663833	W121361146	-121.603183					N36375818	36.632828	W121431685	-121.721347	3	1.00		235.0		6.0		SNS	2	US	1	200413
US00098	00010	FORT ERWIN	KZ	A		N34574484	34.962457	W116344140	-116.578166					N35173776	35.293822	W116374005	-116.627792	3			338.0		20.0		DAG	2	US	1	200413
US00099	00010	CLOVERDALE MUNI	KZ	C		N38302933	38.508147	W122483803	-122.810564					N38462337	38.773158	W122592635	-122.990653	3	1.00		316.0		18.0		STS	4	US	1	200413
US00100	00010	JACKSONVILLE, EAGLE DROP ZONE	KZ	C		N34422569	34.707136	W077262507	-77.440297					N34413791	34.693864	W077245251	-77.414586	3	1.00		130.0		1.5		NCA	3	US	1	200413
US00101	00010	LAKE ELSINORE, SKYLARK FLD	KZ	C		N33463478	33.776328	W117110716	-117.185322					N33373964	33.627678	W117174691	-117.296364	3	1.00		198.0		10.5		HDF	1	US	1	200413
US00102	00010	HINTON MUNI	KZ	C		N35213092	35.358589	W097363324	-97.609233					N35302082	35.505783	W098203161	-98.342114	3	3.00		277.0		37.0		IRW	2	US	1	200410
US00103	00010	BRUSH MUNI	KZ	C		N40092008	40.155578	W103104706	-103.179740					N40160009	40.266692	W103345070	-103.580750	3	2.00		277.0		19.6		AKO	4	US	1	200412
US00104	00010	LODI	KZ	C		N38042842	38.074561	W121001374	-121.003817					N38122476	38.206878	W121162207	-121.272797	3	1.00		285.0		15.0		LIN	2	US	1	200413
US00105	00010	LOS ALAMITOS AAF	KZ	A										N33465987	33.783297	W118031712	-118.054756	4	0.10						SLI	2	US	1	200413
US00106	00010	MADERA MUNI	KZ	C		N36530356	36.884322	W119485448	-119.815133					N36584434	36.978983	W120062981	-120.108281	3	3.00		277.0		15.2		CZQ	2	US	1	200413
US00107	00010	MARINA MUNI	KZ	C		N36394980	36.663833	W121361146	-121.603183					N36403715	36.676986	W121453524	-121.759789	3	0.50		259.0		7.6		SNS	2	US	1	200413
US00109	00010	MURRIETA	KZ	C		N33463478	33.776328	W117110716	-117.185322					N33335067	33.564075	W117142116	-117.239211	3	1.00		178.0		13.0		HDF	1	US	1	200413
US00110	00010	OTTAWA	KZ	C		N41324701	41.546392	W088190634	-88.318428					N41240401	41.401114	W088473398	-88.792772	3	4.00		246.0		23.1		JOT	2	US	1	200502
US00111	00010	ORO LOMA, EAGLE FLD (ABANDONED ARPT)	KZ	C		N36425565	36.715458	W120464326	-120.778683					N36534345	36.895403	W120400978	-120.669383	3	2.00		10.0		12.0		PXN	2	US	1	200413
