ARPT_IDENT	PROC	TRM_IDENT	RWY_ID	OCC_NO	ICAO	DESIG	KNOTS	RATE_DESC	ALT	FTNOTE	CYCLE_DATE
UK92342	2	TRN6D  TURNBERRY6D	06	20	EGPH	2	60	00389	06000	5000 to 6000	199912
UP08505	2	RW18L	18L	10	UKBB	2	60	00460	01400	TO 1400	200412
UP08505	2	RW18L	18L	20	UKBB	2	60	00280	05000	KR 7A 1400 to 5000.	200412
UP08505	2	RW18L	18L	30	UKBB	2	60	00250	08000	BO 7A 1400 to 8100.	200412
UP08505	2	RW18L	18L	40	UKBB	2	60	00340	13000	JA 7A 1400 to FL130.	200412
UP08505	2	RW18L	18L	50	UKBB	2	60	00300	09000	PI 7A 1400 to 9100.	200412
UP08505	2	RW18L	18L	60	UKBB	2	60	00330	05000	TR 7A 1400 to 5000.	200412
UP08505	2	RW18R	18R	10	UKBB	2	60	00370	01400	to 1400	200505
UP08505	2	RW18R	18R	20	UKBB	2	60	00280	05000	KR 7B 1400 to FL50	200505
UP08505	2	RW18R	18R	30	UKBB	2	60	00250	08000	BO 7B 1400 to FL80	200505
UP08505	2	RW18R	18R	40	UKBB	2	60	00340	13000	JA 7B 1400 to FL130	200505
UP08505	2	RW18R	18R	50	UKBB	2	60	00330	05000	TR 7B 1400 to FL50	200505
UP08505	2	RW36R	36R	10	UKBB	2	60	00350	02000	to 2300	200412
UP08505	2	RW36R	36R	20	UKBB	2	60	00380	06000	BO 7C from 2300 to 6100	200412
UP08505	2	RW36R	36R	30	UKBB	2	60	00290	13000	JA 7C from 2300 to FL130	200412
UP08505	2	RW36R	36R	40	UKBB	2	60	00290	18000	KEDUB 7C from 2300 to 8100	200412
US00133	2	RW08   CAPE LISBURNE 2	08	10	PALU	1	60	00280	00500		200309
US00146	3	Q34    NDBDME RW34	34	10	PA	1	60	00280	01500	Missed Approach Minimum Climb Rate to 1500. Controlling Obstacle 1099.	200503
US00200	2	YUKUN1	03	10	PARY	1	60	00370	04000	370 feet per NM to 4000	200408
US00338	2	RW16   SPARREVOHN1	16	10	PASV	1	60	00420	01900		200409
US00338	2	RW16   SPARREVOHN1	16	20	PASV	2	60	00240	06000	ATC Climb Rate 1900 to 6000.	200206
US01205	2	CACTI4	10	10	KZ	1	60	00285	03400	Minimum Climb Rate To 3300.	200505
US01205	2	CACTI4	10	20	KZ	1	60	00315	03400	Civil minimum	200505
US01205	2	CACTI4	28	10	KZ	2	60	00235	02500	ATC Minimum Climb Rate To 2500.	200505
US01205	3	T28    TACAN RW28	28	10	KZ	1	60	00240	04800	*CAUTION: Missed Approach Min Climb Rate to 4800 ft. Controlling Obst 4	200602
US01205	3	T28-H  HI TACAN RW28	28	10	KZ	1	60	00240	04800	*CAUTION: Missed Approach Minimum Climb Rate to 4800	200602
US04075	3	G14    RNAV (GPS) RW14	14	10	KZ	2	60	00310	03000	CAUTION:  Missed Approach Minimum Climb Rate to 3000	200410
US04075	3	G23    RNAV (GPS) RW23	23	10	KZ	2	60	00310	03000	CAUTION:  Missed Approach Minimum Climb Rate to 3000	200410
US12426	2	EDWA1  EDWARDS1	13C	10	KDLF	2	60	00410	03000	to 5 DME	200306
US12426	2	EDWA1  EDWARDS1	13C	20	KDLF	2	60	00390	00230	to HJORN	200509
US12426	2	EDWA1  EDWARDS1	13L	10	KDLF	2	60	00440	03000	to 5 DME	200306
US12426	2	EDWA1  EDWARDS1	13L	20	KDLF	2	60	00390	00230	to HJORN	200509
US12426	2	EDWA1  EDWARDS1	31C	10	KDLF	2	60	00470	03000	to 5 DME	200306
US12426	2	EDWA1  EDWARDS1	31C	20	KDLF	2	60	00420	00230	to HJORN	200509
US12426	2	EDWA1  EDWARDS1	31R	10	KDLF	2	60	00460	03000	to 5 DME	200306
US12426	2	EDWA1  EDWARDS1	31R	20	KDLF	2	60	00420	00230	to HJORN	200509
US12843	2	CHINA3	03	10	KZ	2	60	00520	12000		200206
US12843	2	CHINA3	08	10	KZ	1	60	00400	03100	2000-3 authorized in lieu of Min Climb Rate.	200206
US12843	2	CHINA3	08	20	KZ	2	60	00520	12000	2000-3 authorized in lieu of Minimum Climb Rate.	200206
US12843	2	CHINA3	14	10	KZ	1	60	00250	03300	3000-3 authorized in lieu of Minimum Climb Rate.	200509
US12843	2	CHINA3	14	20	KZ	2	60	00800	06000	3000-3 authorized in lieu of Minimum Climb Rate.	200509
US12843	2	CHINA3	21	10	KZ	1	60	00450	07300	5000-3 authorized in lieu of Minimum Climb Rate.	200510
US12843	2	CHINA3	21	20	KZ	2	60	00520	12000	5000-3 authorized in lieu of Minimum Climb Rate.	200509
US12843	2	CHINA3	26	10	KZ	1	60	00310	04000	1400-3 authorized in lieu of Minimum Climb Rate.	200206
US12843	2	CHINA3	26	20	KZ	2	60	00520	12000	1400-3 authorized in lieu of Minimum Climb Rate.	200206
US12843	2	CHINA3	32	10	KZ	1	60	00330	06600	4000-3 authorized in lieu of Minimum Climb Rate.	200509
US12843	2	CHINA3	32	20	KZ	2	60	00520	12000	4000-3 authorized in lieu of Minimum Climb Rate.	200509
US12843	2	SALTD2	21	10	KZ	1	60	00270	06000	NOTE: 3000-3 Authorized in lieu of Minimum Climb Rate.	200404
US12843	2	SALTD2	21	20	KZ	2	60	00680	15000	NOTE: 3000-3 Authorized in lieu of Minimum Climb Rate.	200404
US12843	3	G32    RNAV (GPS) RW32	32	10	KZ	2	60	00250	08000		200608
US12843	3	T32    TACAN RW32	32	10	KZ	2	60	00250	08000		200608
US12843	3	T32-H  HI TACAN RW32	32	10	KZ	2	60	00300	13000	*CAUTION: Missed Approach Minimum Climb Rate to 13,000	200509
US14435	3	I17    ILS RW17	17	10	KZ	2	60	00170	03000	**CAUTION:  Missed Approach Minimum Climb Rate 3000.  ILS-ATC Minimum C	200510
US14435	3	I17-H  HI ILS RW17	17	10	KZ	2	60	00170	03000	ILS-ATC Minimum Climb Rate.	200510
US14435	3	I35    ILS RW35	35	10	KZ	2	60	00160	03000	*CAUTION: Missed Approach Minimum Climb Rate to 3000. ILS-ATC Minimu Cl	200510
US14435	3	I35-H  HI ILS RW35	35	10	KZ	2	60	00160	03000	ILS-ATC Min Climb Rate.	200510
US16718	2	ARLO1	24L	10	KNKX	1	60	00780	02000	ATC Minimum Climb Rate to 2000.	200302
US16718	2	ARLO1	24R	10	KNKX	1	60	00780	02000	ATC Minimum Climb Rate to 2000.	200302
US16718	2	JLI3   JULIAN 3	24L	10	KNKX	2	60	00735	07000		200404
US16718	2	JLI3   JULIAN 3	24L	20	KNKX	2	60	00234	11000		200404
US16718	2	JLI3   JULIAN 3	24L	30	KNKX	1	60	00305	03900	Civil Minimum.	200404
US16718	2	JLI3   JULIAN 3	24L	40	KNKX	1	60	00280	03600	Military Minimum	200404
US16718	2	JLI3   JULIAN 3	24R	10	KNKX	2	60	00735	07000		200404
US16718	2	JLI3   JULIAN 3	24R	20	KNKX	2	60	00234	11000		200404
US16718	2	JLI3   JULIAN 3	24R	30	KNKX	1	60	00305	03900	Civil Minimum.	200404
US16718	2	JLI3   JULIAN 3	24R	40	KNKX	1	60	00280	03600	Military Minimum.	200404
US16718	2	SNRO1  SAN PEDRO 1	24L	10	KNKX	2	60	00780	02000		200404
US16718	2	SNRO1  SAN PEDRO 1	24R	10	KNKX	2	60	00780	02000		200404
US16718	2	SWOLF4 SEAWOLF 4	24L	10	KNKX	2	60	00780	02000		200404
US16718	2	SWOLF4 SEAWOLF 4	24R	10	KNKX	2	60	00780	02000		200404
US16718	2	VITKO9	06L	10	KNKX	2	60	00548	03000		200209
US16718	2	VITKO9	06L	20	KNKX	1	60	00280	03600	Military Minimum.	200209
US16718	2	VITKO9	06L	30	KNKX	1	60	00300	03900	Civil Minimum.	200209
US16718	2	VITKO9	06L	40	KNKX	2	60	00675	05000		200209
US16718	2	VITKO9	06L	50	KNKX	2	60	00353	07000		200209
US16718	2	VITKO9	06L	60	KNKX	2	60	00300	08000		200209
US16718	2	VITKO9	06L	70	KNKX	2	60	00215	11000		200209
US16718	2	VITKO9	06R	10	KNKX	2	60	00548	03000		200209
US16718	2	VITKO9	06R	20	KNKX	1	60	00280	03600	Military Minimum.	200209
US16718	2	VITKO9	06R	30	KNKX	1	60	00300	03900	Civil Minimum.	200209
US16718	2	VITKO9	06R	40	KNKX	2	60	00675	05000		200209
US16718	2	VITKO9	06R	50	KNKX	2	60	00353	07000		200209
US16718	2	VITKO9	06R	60	KNKX	2	60	00300	08000		200209
US16718	2	VITKO9	06R	70	KNKX	2	60	00215	11000		200209
US16718	3	T24R   TACAN RW24R	24R	10	KNKX	2	60	00270	06000	+CAUTION: Missed Approach Minimum Climb Rate to 6000.	200405
US16718	3	T24R-Y HI TACAN Y RW24R	24R	10	KNKX	2	60	00270	06000		200509
US16718	3	T24R-Z HI TACAN Z RW24R	24R	10	KNKX	2	60	00270	06000		200509
US16978	2	BUSCO8	03L	10	KLUF	1	60	00260	04900	From departure Rwy 3 to 4900.	200608
US16978	2	BUSCO8	03L	20	KLUF	2	60	00280	06000	From departure end to FATUX.	200608
US16978	2	BUSCO8	03R	10	KLUF	1	60	00270	04900	From departure Rwy 3 to 4900.	200608
US16978	2	BUSCO8	03R	20	KLUF	2	60	00270	06000	From departure end to FATUX.	200608
US16978	2	BUSCO8	21L	10	KLUF	2	60	00330	06000	From departure end to BUSCO.	200608
US16978	2	BUSCO8	21R	10	KLUF	2	60	00340	06000	From departure end to BUSCO.	200608
US16978	2	TIRON6	03L	10	KLUF	1	60	00270	04900	From departure Rwy 3 to 4900	200608
US16978	2	TIRON6	03L	20	KLUF	2	60	00500	04900	From departure Rwy 3 to LUF R-319	200608
US16978	2	TIRON6	03R	10	KLUF	1	60	00270	04900	From departure Rwy 3 to 4900	200608
US16978	2	TIRON6	03R	20	KLUF	2	60	00500	04900	From departure Rwy 3 to LUF R-319	200608
US16978	2	TIRON6	21L	10	KLUF	1	60	00350	04800	From departure Rwy 21 to 4800	200608
US16978	2	TIRON6	21L	20	KLUF	2	60	00470	04800	From departure Rwy 21 to COVOM	200608
US16978	2	TIRON6	21L	30	KLUF	2	60	00220	04800	From COVOM to LUF R-259	200608
US16978	2	TIRON6	21L	40	KLUF	2	60	00520	04800	From R-259 to TIRON	200608
US16978	2	TIRON6	21L	50	KLUF	2	60	00380	04800	From TIRON to TANKZ	200608
US16978	2	TIRON6	21R	10	KLUF	1	60	00350	04800	From departure Rwy 21 to 4800	200608
US16978	2	TIRON6	21R	20	KLUF	2	60	00520	04800	From departure Rwy 21 to COVOM	200608
US16978	2	TIRON6	21R	30	KLUF	2	60	00220	04800	From COVOM to LUF R-259	200608
US16978	2	TIRON6	21R	40	KLUF	2	60	00520	04800	From R-259 to TIRON	200608
US16978	2	TIRON6	21R	50	KLUF	2	60	00380	04800	From TIRON to TANKZ	200608
US17376	2	ANY1   ANTHONY 1	17C	10	KEND	2	60	00400	10000		200404
US17376	2	ANY1   ANTHONY 1	35C	10	KEND	2	60	00400	10000		200509
US17376	2	JHK1   JAYHAWKE 1	17C	10	KEND	2	60	00390	10000	ATC MINIMUM CLIMB RATE. From 5000 to 10,000.	200404
US17376	2	JHK1   JAYHAWKE 1	35C	10	KEND	2	60	00400	09000	ATC MINIMUM CLIMB RATE. To 9000.	200404
US17452	3	G03    RNAV (GPS) RW03	03	10	KNTD	1	60	00220	03000	CAUTION: Missed Approach Minimum Climb Rate To 3000.	200405
US18627	2	FLEET1	14L	10	KZ	2	60	00380	11000	To 11,000 COALI	200403
US18627	2	FLEET1	14L	20	KZ	2	60	00520	11000	To 11,000 DIVIT	200403
US18627	2	FLEET1	14R	10	KZ	2	60	00420	11000	To 11,000 COALI	200403
US18627	2	FLEET1	14R	20	KZ	2	60	00520	11000	To 11,000 DIVIT	200403
US18627	2	RAG1	32L	10	KZ	2	60	00460	11000	To 11,000 DIVIT	200403
US18627	2	RAG1	32L	20	KZ	2	60	00480	23000	To FL 230 SHAFTER VORTAC	200403
US18627	2	RAG1	32R	10	KZ	2	60	00500	11000	To 11,000 DIVIT	200403
US18627	2	RAG1	32R	20	KZ	2	60	00520	23000	To FL 230 SHAFTER VORTAC	200403
US22587	2	KODI4	11	10	PADQ	1	60	00195	00780		200212
US26028	3	I13R   ILSDME RW13R	13R	10	KNQI	2	60	00205	03000	CAUTION: Missed Approach Minimum Clinb Rate to 3000.	200405
US26028	3	I13R-H HI ILS/DME RW13R	13R	10	KNQI	2	60	00205	03000	CAUTION: Missed Approach Minimum Climb Rate	200405
US26028	3	T35L   TACAN RW35L	35L	10	KNQI	2	60	00205	03000	CAUTION: Missed approach minimum climb rate to 3000.	200405
US26028	3	T35L-H HI TACAN RW35L	35R	10	KNQI	1	60	00205	03000	Caution: Missed approach minimum climb rate to 3000.	200405
US26028	3	T35R   TACAN RW35R	35R	10	KNQI	2	60	00205	03000	CAUTION: Missed approach minimum climb rate to 3000.	200405
US26028	3	T35R-H HI TACAN RW35R	35R	10	KNQI	1	60	00240	03000	Caution: Missed approach minimum climb rate to 3000.	200405
US32170	3	I30    ILS RW30	30	10	KDMA	1	60	00290	09000	Controlling Obstacle 7385 *CAUTION: Missed Approach Minimum Climb Rate	200505
US32170	3	I30-H  HI ILS RW30	30	10	KDMA	1	60	00290	09000	Controlling Obstacle 7385.	200505
US32170	3	T12    TACAN RW12	12	10	KDMA	1	60	00290	10000	Missed Approach Min Climb Rate to 10,000. Controlling obstacle 8482.	200505
US32170	3	T12-H  HI TACAN RW12	12	10	KDMA	1	60	00290	10000	Controlling Obstacle 8482.	200505
US32170	3	T30    TACAN RW30	30	10	KDMA	1	60	00270	09000	Controlling Obstacle 7385 *CAUTION: Missed Approach Minimum Climb Rate	200505
US32170	3	T30-H  HI TACAN RW30	30	10	KDMA	1	60	00270	09000	Controlling Obstacle 7385.	200505
US32506	2	MENTR9	01	10	KNPA	2	60	00250	02000	ATC Minimum Climb Rate.  To 2000.	200205
US32506	2	MENTR9	19	10	KNPA	2	60	00460	04000	ATC Minimum Climb Rate.  To 4000	200205
US32506	3	G01    RNAV (GPS) RW01	01	10	KNPA	1	60	00220	02200		200608
US33808	3	I13    ILS RW13	13	10	KZ	2	60	00320	04000	*CAUTION: Missed Approach Minimum Climb Rate to 4000.	200109
US33808	3	T07    TACAN RW07	07	10	KZ	2	60	00210	03000	*CAUTION: Missed Approach Minimum Climb Rate.	200604
US33808	3	T07-H  HI TACAN RW07	07	10	KZ	2	60	00210	03000	ATC Missed Approach Minimum Climb Rate to 3000.	200604
US33808	3	T13    TACAN RW13	13	10	KZ	2	60	00290	04000	*CAUTION: Missed Approach Minimum Climb Rate to 4000.	200604
US33808	3	T13-H  HI TACAN RW13	13	10	KZ	2	60	00290	04000	ATC Missed Approach Minimum Climb Rate to 4000.	200610
US33808	3	T25    TACAN RW25	25	10	KZ	2	60	00180	03000	*CAUTION: Missed Approach Minimum Climb Rate to 3000.	200604
US33808	3	T25-H  HI TACAN RW25	25	10	KZ	2	60	00180	03000	ATC Missed Approach Minimum Climb Rate to 3000.	200610
US33808	3	T31    TACAN RW31	31	10	KZ	2	60	00185	03000	*CAUTION: Missed Approach Minimum Climb Rate to 3000.	200604
US33808	3	T31-H  HI TACAN RW31	31	10	KZ	2	60	00185	03000	ATC Missed Approach Minimum Climb Rate to 3000.	200610
US37755	2	NASNI4	11	10	KNZY	1	60	00430	00700	Military climb to 700 or 600-2 1/2 authorized in lieu of climb rate.	200601
US37755	2	NASNI4	11	20	KNZY	1	60	00500	00800	Civil climb to 800 or 600-2 1/2 authorized in lieu of climb rate.	200601
US37755	2	NASNI4	18	10	KNZY	1	60	00440	00700	Military climb to 700 or 600-2 authorized in lieu of climb rate.	200601
US37755	2	NASNI4	18	20	KNZY	1	60	00520	00800	Civil climb to 800 or 600-2 authorized in lieu of climb rate.	200601
US37755	2	NASNI4	29	10	KNZY	1	60	00430	00700	Military climb to 700 or 600-2 authorized in lieu of climb rate.	200601
US37755	2	NASNI4	29	20	KNZY	1	60	00500	00800	Civil climb to 800 or 600-2 authorized in lieu of climb rate.	200601
US40136	3	G30    RNAV (GPS) RW30	30	10	KZ	1	60	00360	01400	*CAUTION: Missed Approach Minimum Climb Rate To 1400. Controlling Obsta	200511
US40136	3	I30-Y  ILS Y RW30	30	10	KZ	1	60	00240	03000	*CAUTION: Missed Approach Minimum Climb Rate to 1300. Controlling Obsta	200511
US40136	3	I30-Z  ILS Z RW30	30	10	KZ	1	60	00230	03000	*CAUTION: Missed Approach Minimum Climb Rate To 1300. Controlling Obsta	200511
US40136	3	L30    LOCDME RW30	30	10	KZ	1	60	00270	03000	*CAUTION: Missed Approach Minimum Climb Rate to 1300. Controlling Obsta	200511
US40136	3	T30    TACAN RW30	30	10	KZ	1	60	00250	03000	*CAUTION:Cat E Missed Approach Min Climb Rate to 1300.Controlling obsta	200511
US44318	2	RCA1   ELLSWORTH1	31	10	KRCA	2	60	00240	10000	ATC Minimum Climb Rate to 10,000	200607
US48025	2	PYNUN3	15	10	KBAB	1	60	00250	04700		200610
US48025	2	PYNUN3	15	20	KBAB	2	60	00600	12000	to 12,000 or SAC R-355/44.5 DME.	200610
US49463	2	DELTA2	13	10	PAEI	2	60	00820	05000	to 5000.	200307
US49463	2	DELTA2	13	20	PAEI	2	60	00770	15000	5000 at DROPR to 15000 at HAWGG	200306
US49463	2	DELTA2	13	30	PAEI	2	60	00920	22000	15000 at HAWGG to FL220 at EIL R-104	200306
US49463	2	DELTA2	13	40	PAEI	2	60	00490	22000	15000 at HAWGG to FL220 at EIL R-100	200306
US49463	2	DELTA2	31	10	PAEI	2	60	00220	04000	to 4000.	200307
US49463	2	DELTA2	31	20	PAEI	2	60	00770	15000	5000 at DROPR to 15000 at HAWGG	200306
US49463	2	DELTA2	31	30	PAEI	2	60	00920	22000	15000 at HAWGG to FL220 at EIL R-104	200306
US49463	2	DELTA2	31	40	PAEI	2	60	00490	22000	15000 at HAWGG to FL220 at EIL R-100	200306
US49463	2	FOX3	13	10	PAEI	2	60	00630	04000		200101
US49463	2	FOX3	13	20	PAEI	2	60	00720	10000	5000 at EIL R-332/10 DME to 10,000 at EIL R-332/17 DME	200101
US49463	2	FOX3	13	30	PAEI	2	60	00380	14000	10000 at EIL R-332/17 DME to 14000 at FAI R-041/35 DME	200208
US49463	2	FOX3	13	50	PAEI	2	60	00580	14000	10000 at EIL R-332/17 DME to 14000 at EIL R-332/24 DME	200101
US49463	2	FOX3	13	60	PAEI	2	60	00230	18000	14000 at EIL R-332/24 DME to FL180 at FAI R-027/45 DME	200101
US49463	2	FOX3	13	70	PAEI	2	60	00240	22000	FL180 at FAI R-027/45 DME to FL220 at FAI R-027/62 DME	200101
US49463	2	FOX3	13	80	PAEI	2	60	00290	16000	14000 at EIL R-332/24 DME to 16000 at EIL R 332/31 DME	200101
US49463	2	FOX3	13	90	PAEI	2	60	00480	20000	16000 at EIL R-332/31 DME to FL200 at FAI R-017/40 DME	200101
US49463	2	FOX3	31	10	PAEI	2	60	00560	05000		200101
US49463	2	FOX3	31	20	PAEI	2	60	00720	10000	5000 at EIL R-332/10 DME to 10,000 at EIL R-332/17 DME	200101
US49463	2	FOX3	31	30	PAEI	2	60	00380	14000	10000 at EIL R-332/17 DME to 14000 at FAI R-041/35 DME	200306
US49463	2	FOX3	31	50	PAEI	2	60	00580	14000	10000 at EIL R-332/17 DME to 14000 at EIL R-332/24 DME	200101
US49463	2	FOX3	31	60	PAEI	2	60	00230	18000	14000 at EIL R-332/24 DME to FL180 at FAI R-027/45 DME	200101
US49463	2	FOX3	31	70	PAEI	2	60	00240	22000	FL180 at FAI R-027/45 DME to FL220 at FAI R-027/62 DME	200101
US49463	2	FOX3	31	80	PAEI	2	60	00290	16000	14000 at EIL R-332/24 DME to 16000 at EIL R 332/31 DME	200101
US49463	2	FOX3	31	90	PAEI	2	60	00480	20000	16000 at EIL R-332/31 DME to FL200 at FAI R-017/40 DME	200101
US49463	2	HAWGG3	13	10	PAEI	2	60	00240	05000		200005
US49463	2	HAWGG3	31	10	PAEI	2	60	00210	05000		200005
US51140	2	CRESI3	18	10	KWRI	2	60	00381	08000		200306
US51140	2	CRESI3	24	10	KWRI	2	60	00320	08000		200306
US51140	2	MXE3   MODENA 3	06	10	KWRI	2	60	00346	05000	To 5000	200404
US51140	2	MXE3   MODENA 3	36	10	KWRI	2	60	00444	05000	To 5000	200404
US51140	2	PTW2   POTTSTOWN 2	06	10	KWRI	2	60	00346	05000		200404
US51140	2	PTW2   POTTSTOWN 2	36	10	KWRI	2	60	00444	05000		200404
US53834	2	BOOM6  BOOMER6	13L	10	KNGP	2	60	00460	03000		200309
US53834	2	BOOM6  BOOMER6	13R	10	KNGP	2	60	00460	03000		200309
US53834	2	BOOM6  BOOMER6	31L	10	KNGP	2	60	00427	03000		200309
US53834	2	BOOM6  BOOMER6	31R	10	KNGP	2	60	00427	03000		200309
US53834	2	RANGE5 RANGER5	13L	10	KNGP	2	60	00460	03000		199908
US53834	2	RANGE5 RANGER5	13L	20	KNGP	2	60	00300	05000		199908
US53834	2	RANGE5 RANGER5	13R	10	KNGP	2	60	00460	03000		199908
US53834	2	RANGE5 RANGER5	13R	20	KNGP	2	60	00300	05000		199908
US53834	2	RANGE5 RANGER5	31L	10	KNGP	2	60	00427	03000		199908
US53834	2	RANGE5 RANGER5	31L	20	KNGP	2	60	00290	05000		199908
US53834	2	RANGE5 RANGER5	31R	10	KNGP	2	60	00427	03000		199908
US53834	2	RANGE5 RANGER5	31R	20	KNGP	2	60	00290	05000		199908
US55650	2	ALDER8	16	10	KTCM	2	60	00320	05800	To 10 DME.	200202
US55650	2	ALDER8	34	10	KTCM	2	60	00634	03000	To 6 DME.	200202
US55650	3	I34-X  ILS X RW34	34	10	KTCM	2	60	00310	03000	ILS: *CAUTION: Missed Approach Minimum Climb Rate to 3000.	200605
US55650	3	I34-X  ILS X RW34	34	20	KTCM	2	60	00273	03000	LOC: *CAUTION: Missed Approach Minimum Climb Rate from to 3000.	200605
US55650	3	I34-Y  ILS Y RW34	34	10	KTCM	2	60	00310	03000	ILS: *CAUTION: Missed Approach Minimum Climb Rate to 3000.	200605
US55650	3	I34-Y  ILS Y RW34	34	20	KTCM	2	60	00273	03000	LOC: *CAUTION: Missed Approach Climb Rate to 3000.	200605
US55650	3	T34-X  TACAN X RW34	34	10	KTCM	2	60	00310	03000	ILS: *CAUTION: Missed Approach Minimum Climb Rate to 3000.	200605
US55650	3	T34-X  TACAN X RW34	34	20	KTCM	2	60	00273	03000	LOC: *CAUTION: Missed Approach Minimum Climb Rate from to 3000.	200605
US58150	2	4JJ7   JANIS 7	11L	10	KFAT	1	60	00255	04000	Resume normal rate of climb after reaching 4000.	200313
US58150	2	4JJ7   JANIS 7	29R	10	KFAT	1	60	00255	04000	Resume normal rate of climb after reaching 4000.	200313
US58704	2	EAGEL1	06	10	PAED	2	60	00420	06000	to 6000 MSL at EDF R-334/9 DME.	200210
US58704	2	EAGEL1	06	20	PAED	2	60	00670	10000	from EDF R-334/9 DME at 6000 to FIETR at 10,000 MSL.	200210
US58704	2	EAGEL1	06	30	PAED	2	60	00600	13000	from FIETR at 10,000 to EAGELat 13,000.	200210
US58704	2	EAGEL1	24	10	PAED	2	60	00350	06000	to 6000 MSL at EDF R-334/9 DME.	200210
US58704	2	EAGEL1	24	20	PAED	2	60	00670	10000	from EDF R-334/9 DME at 6000 to FIETR at 10,000 MSL.	200210
US58704	2	EAGEL1	24	30	PAED	2	60	00600	13000	from FIETR at 10,000 to EAGELat 13,000.	200210
US58704	2	EAGEL1	34	10	PAED	1	60	00360	00600	to 600 MSL.	200412
US58704	2	EAGEL1	34	20	PAED	2	60	00670	06000	to 6000 MSL at EDF R-334/9 DME.	200210
US58704	2	EAGEL1	34	30	PAED	2	60	00670	10000	from EDF R-334/9 DME at 6000 to FIETR at 10,000 MSL.	200210
US58704	2	EAGEL1	34	40	PAED	2	60	00600	13000	from FIETR at 10,000 to EAGELat 13,000.	200210
US68340	2	ALANA3	04L	10	PHIK	2	60	00300	03000		200001
US68340	2	ALANA3	04R	10	PHIK	2	60	00300	03000		200001
US68340	2	ALANA3	08L	10	PHIK	2	60	00300	03000		200001
US68340	2	ALANA3	08R	10	PHIK	2	60	00300	03000		200310
US68340	2	ALANA3	22L	10	PHIK	2	60	00300	03000		200001
US68340	2	ALANA3	22R	10	PHIK	2	60	00300	03000		200001
US68340	2	ALANA3	26L	10	PHIK	2	60	00300	03000		200001
US68340	2	ALANA3	26R	10	PHIK	2	60	00300	03000		200001
US68340	2	MELLO4	04L	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	04R	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	08L	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	08R	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	22L	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	22R	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	26L	10	PHIK	2	60	00300	05000		200109
US68340	2	MELLO4	26R	10	PHIK	2	60	00300	05000		200109
US71161	2	WATER4	07	10	KNFL	1	60	00255	04900	Military and Civilian	200307
US71161	2	WATER4	07	20	KNFL	2	60	00210	09000	MUSTANG TRANSITION	200306
US71161	2	WATER4	25	10	KNFL	2	60	00210	09000	MUSTANG TRANSITION	200306
US71161	2	WATER4	31L	10	KNFL	2	60	00270	09000	HAZEN and MUSTANG TRANSITION	200306
US71161	2	WATER4	31R	10	KNFL	2	60	00270	09000	HAZEN and MUSTANG TRANSITION	200306
US71161	2	YERIN4	07	10	KNFL	1	60	00255	04900	Military and Civilian	200307
US71161	2	YERIN4	07	20	KNFL	2	60	00360	09500		200307
US71161	2	YERIN4	13L	10	KNFL	1	60	00245	07200	Military and Civilian	200307
US71161	2	YERIN4	13L	20	KNFL	2	60	00485	09500		200307
US71161	2	YERIN4	13R	10	KNFL	1	60	00245	07200	Military and Civilian	200307
US71161	2	YERIN4	13R	20	KNFL	2	60	00485	09500		200307
US71161	2	YERIN4	25	10	KNFL	1	60	00250	07000	Military and Civilian	200307
US71161	2	YERIN4	25	20	KNFL	2	60	00355	09500		200307
US71161	2	YERIN4	31L	10	KNFL	2	60	00235	09500		200307
US71161	2	YERIN4	31R	20	KNFL	2	60	00235	09500		200307
US71161	3	T13R   TACAN RW13R	13R	10	KNFL	2	60	00218	09000	*CAUTION: Missed Approach Minimum Climb Rate to 9000.	200206
US71161	3	T13R-H HI TACAN RW13R	13R	10	KNFL	2	60	00218	09000	CAUTION: Missed Approach Minimum Climb Rate to 9000	200407
US71161	3	T31-Y  TACAN Y RW31L/R	31L	10	KNFL	2	60	00230	09000	*CAUTION: Missed Approach Minimum Climb Rate to 9000.	200405
US71161	3	T31-Y  TACAN Y RW31L/R	31R	10	KNFL	2	60	00230	09000	*CAUTION: Missed Approach Minimum Climb Rate to 9000.	200405
US71161	3	T31-Z  TACAN Z RW31L/R	31L	10	KNFL	2	60	00230	09000	*CAUTION: Missed Approach Minimum Climb Rate to 9000.	200405
US71161	3	T31-Z  TACAN Z RW31L/R	31R	10	KNFL	2	60	00230	09000	*CAUTION: Missed Approach Minimum Climb Rate to 9000.	200405
US71161	3	T31L-H HI TACAN RW31L	31R	10	KNFL	1	60	00230	09000	CAUTION: Missed Approach Minimum Climb Rate to 9000.	200407
US71161	3	T31R-H HI TACAN RW31R	31R	10	KNFL	1	60	00230	09000	CAUTION: Missed Approach Minimum Climb Rate to 9000.	200407
US73007	3	D07    VORDME Z RW07	07	10	KNQX	2	60	00230	02500		200503
US73007	3	D07-H  HI VORDME Z RW07	07	10	KNQX	2	60	00230	02500	ATC Minimum Climb Rate	200605
