ORTCA_IDENT	ALT	NW_LAT	NW_DLAT	NW_LONG	NW_DLONG	NE_LAT	NE_DLAT	NE_LONG	NE_DLONG	SW_LAT	SW_DLAT	SW_LONG	SW_DLONG	SE_LAT	SE_DLAT	SE_LONG	SE_DLONG	CYCLE_DATE	ORTCA_ID
000875	08600	N82000000	82.000000	W067000000	-67.000000	N82000000	82.000000	W066000000	-66.000000	N81000000	81.000000	W067000000	-67.000000	N81000000	81.000000	W066000000	-66.000000	199907	0008075
000876	08600	N82000000	82.000000	W066000000	-66.000000	N82000000	82.000000	W065000000	-65.000000	N81000000	81.000000	W066000000	-66.000000	N81000000	81.000000	W065000000	-65.000000	199907	0008076
000877	08600	N82000000	82.000000	W065000000	-65.000000	N82000000	82.000000	W064000000	-64.000000	N81000000	81.000000	W065000000	-65.000000	N81000000	81.000000	W064000000	-64.000000	199907	0008077
000878	16600	N82000000	82.000000	W064000000	-64.000000	N82000000	82.000000	W063000000	-63.000000	N81000000	81.000000	W064000000	-64.000000	N81000000	81.000000	W063000000	-63.000000	199907	0008078
000879	16600	N82000000	82.000000	W063000000	-63.000000	N82000000	82.000000	W062000000	-62.000000	N81000000	81.000000	W063000000	-63.000000	N81000000	81.000000	W062000000	-62.000000	199907	0008079
000880	16600	N82000000	82.000000	W062000000	-62.000000	N82000000	82.000000	W061000000	-61.000000	N81000000	81.000000	W062000000	-62.000000	N81000000	81.000000	W061000000	-61.000000	199907	0008080
000881	16600	N82000000	82.000000	W061000000	-61.000000	N82000000	82.000000	W060000000	-60.000000	N81000000	81.000000	W061000000	-61.000000	N81000000	81.000000	W060000000	-60.000000	199907	0008081
000882	16600	N82000000	82.000000	W060000000	-60.000000	N82000000	82.000000	W059000000	-59.000000	N81000000	81.000000	W060000000	-60.000000	N81000000	81.000000	W059000000	-59.000000	199907	0008082
000883	16600	N82000000	82.000000	W059000000	-59.000000	N82000000	82.000000	W058000000	-58.000000	N81000000	81.000000	W059000000	-59.000000	N81000000	81.000000	W058000000	-58.000000	199907	0008083
000884	16600	N82000000	82.000000	W058000000	-58.000000	N82000000	82.000000	W057000000	-57.000000	N81000000	81.000000	W058000000	-58.000000	N81000000	81.000000	W057000000	-57.000000	199907	0008084
000885	16600	N82000000	82.000000	W057000000	-57.000000	N82000000	82.000000	W056000000	-56.000000	N81000000	81.000000	W057000000	-57.000000	N81000000	81.000000	W056000000	-56.000000	199907	0008085
000886	16600	N82000000	82.000000	W056000000	-56.000000	N82000000	82.000000	W055000000	-55.000000	N81000000	81.000000	W056000000	-56.000000	N81000000	81.000000	W055000000	-55.000000	199907	0008086
000887	16600	N82000000	82.000000	W055000000	-55.000000	N82000000	82.000000	W054000000	-54.000000	N81000000	81.000000	W055000000	-55.000000	N81000000	81.000000	W054000000	-54.000000	199907	0008087
000888	16600	N82000000	82.000000	W054000000	-54.000000	N82000000	82.000000	W053000000	-53.000000	N81000000	81.000000	W054000000	-54.000000	N81000000	81.000000	W053000000	-53.000000	199907	0008088
000889	16600	N82000000	82.000000	W053000000	-53.000000	N82000000	82.000000	W052000000	-52.000000	N81000000	81.000000	W053000000	-53.000000	N81000000	81.000000	W052000000	-52.000000	199907	0008089
000890	16600	N82000000	82.000000	W052000000	-52.000000	N82000000	82.000000	W051000000	-51.000000	N81000000	81.000000	W052000000	-52.000000	N81000000	81.000000	W051000000	-51.000000	199907	0008090
000891	16600	N82000000	82.000000	W051000000	-51.000000	N82000000	82.000000	W050000000	-50.000000	N81000000	81.000000	W051000000	-51.000000	N81000000	81.000000	W050000000	-50.000000	199907	0008091
000892	16600	N82000000	82.000000	W050000000	-50.000000	N82000000	82.000000	W049000000	-49.000000	N81000000	81.000000	W050000000	-50.000000	N81000000	81.000000	W049000000	-49.000000	199907	0008092
000893	16600	N82000000	82.000000	W049000000	-49.000000	N82000000	82.000000	W048000000	-48.000000	N81000000	81.000000	W049000000	-49.000000	N81000000	81.000000	W048000000	-48.000000	199907	0008093
000894	16600	N82000000	82.000000	W048000000	-48.000000	N82000000	82.000000	W047000000	-47.000000	N81000000	81.000000	W048000000	-48.000000	N81000000	81.000000	W047000000	-47.000000	199907	0008094
000895	16600	N82000000	82.000000	W047000000	-47.000000	N82000000	82.000000	W046000000	-46.000000	N81000000	81.000000	W047000000	-47.000000	N81000000	81.000000	W046000000	-46.000000	199907	0008095
000896	16600	N82000000	82.000000	W046000000	-46.000000	N82000000	82.000000	W045000000	-45.000000	N81000000	81.000000	W046000000	-46.000000	N81000000	81.000000	W045000000	-45.000000	199907	0008096
000897	16600	N82000000	82.000000	W045000000	-45.000000	N82000000	82.000000	W044000000	-44.000000	N81000000	81.000000	W045000000	-45.000000	N81000000	81.000000	W044000000	-44.000000	199907	0008097
000898	16600	N82000000	82.000000	W044000000	-44.000000	N82000000	82.000000	W043000000	-43.000000	N81000000	81.000000	W044000000	-44.000000	N81000000	81.000000	W043000000	-43.000000	199907	0008098
000899	16600	N82000000	82.000000	W043000000	-43.000000	N82000000	82.000000	W042000000	-42.000000	N81000000	81.000000	W043000000	-43.000000	N81000000	81.000000	W042000000	-42.000000	199907	0008099
000810	16600	N82000000	82.000000	W042000000	-42.000000	N82000000	82.000000	W041000000	-41.000000	N81000000	81.000000	W042000000	-42.000000	N81000000	81.000000	W041000000	-41.000000	199907	0008100
000810	16600	N82000000	82.000000	W041000000	-41.000000	N82000000	82.000000	W040000000	-40.000000	N81000000	81.000000	W041000000	-41.000000	N81000000	81.000000	W040000000	-40.000000	199907	0008101
000810	16600	N82000000	82.000000	W040000000	-40.000000	N82000000	82.000000	W039000000	-39.000000	N81000000	81.000000	W040000000	-40.000000	N81000000	81.000000	W039000000	-39.000000	199907	0008102
000810	16600	N82000000	82.000000	W039000000	-39.000000	N82000000	82.000000	W038000000	-38.000000	N81000000	81.000000	W039000000	-39.000000	N81000000	81.000000	W038000000	-38.000000	199907	0008103
000810	16600	N82000000	82.000000	W038000000	-38.000000	N82000000	82.000000	W037000000	-37.000000	N81000000	81.000000	W038000000	-38.000000	N81000000	81.000000	W037000000	-37.000000	199907	0008104
000810	16600	N82000000	82.000000	W037000000	-37.000000	N82000000	82.000000	W036000000	-36.000000	N81000000	81.000000	W037000000	-37.000000	N81000000	81.000000	W036000000	-36.000000	199907	0008105
000810	09600	N81000000	81.000000	W071000000	-71.000000	N81000000	81.000000	W070000000	-70.000000	N80000000	80.000000	W071000000	-71.000000	N80000000	80.000000	W070000000	-70.000000	199907	0008106
000810	09600	N81000000	81.000000	W070000000	-70.000000	N81000000	81.000000	W069000000	-69.000000	N80000000	80.000000	W070000000	-70.000000	N80000000	80.000000	W069000000	-69.000000	199907	0008107
000810	09600	N81000000	81.000000	W069000000	-69.000000	N81000000	81.000000	W068000000	-68.000000	N80000000	80.000000	W069000000	-69.000000	N80000000	80.000000	W068000000	-68.000000	199907	0008108
000810	16600	N81000000	81.000000	W068000000	-68.000000	N81000000	81.000000	W067000000	-67.000000	N80000000	80.000000	W068000000	-68.000000	N80000000	80.000000	W067000000	-67.000000	199907	0008109
000811	16600	N81000000	81.000000	W067000000	-67.000000	N81000000	81.000000	W066000000	-66.000000	N80000000	80.000000	W067000000	-67.000000	N80000000	80.000000	W066000000	-66.000000	199907	0008110
000811	16600	N81000000	81.000000	W066000000	-66.000000	N81000000	81.000000	W065000000	-65.000000	N80000000	80.000000	W066000000	-66.000000	N80000000	80.000000	W065000000	-65.000000	199907	0008111
000811	16600	N81000000	81.000000	W065000000	-65.000000	N81000000	81.000000	W064000000	-64.000000	N80000000	80.000000	W065000000	-65.000000	N80000000	80.000000	W064000000	-64.000000	199907	0008112
000811	16600	N81000000	81.000000	W064000000	-64.000000	N81000000	81.000000	W063000000	-63.000000	N80000000	80.000000	W064000000	-64.000000	N80000000	80.000000	W063000000	-63.000000	199907	0008113
000811	16600	N81000000	81.000000	W063000000	-63.000000	N81000000	81.000000	W062000000	-62.000000	N80000000	80.000000	W063000000	-63.000000	N80000000	80.000000	W062000000	-62.000000	199907	0008114
000811	16600	N81000000	81.000000	W062000000	-62.000000	N81000000	81.000000	W061000000	-61.000000	N80000000	80.000000	W062000000	-62.000000	N80000000	80.000000	W061000000	-61.000000	199907	0008115
000811	16600	N81000000	81.000000	W061000000	-61.000000	N81000000	81.000000	W060000000	-60.000000	N80000000	80.000000	W061000000	-61.000000	N80000000	80.000000	W060000000	-60.000000	199907	0008116
000811	16600	N81000000	81.000000	W060000000	-60.000000	N81000000	81.000000	W059000000	-59.000000	N80000000	80.000000	W060000000	-60.000000	N80000000	80.000000	W059000000	-59.000000	199907	0008117
000811	16600	N81000000	81.000000	W059000000	-59.000000	N81000000	81.000000	W058000000	-58.000000	N80000000	80.000000	W059000000	-59.000000	N80000000	80.000000	W058000000	-58.000000	199907	0008118
000811	16600	N81000000	81.000000	W058000000	-58.000000	N81000000	81.000000	W057000000	-57.000000	N80000000	80.000000	W058000000	-58.000000	N80000000	80.000000	W057000000	-57.000000	199907	0008119
000812	16600	N81000000	81.000000	W057000000	-57.000000	N81000000	81.000000	W056000000	-56.000000	N80000000	80.000000	W057000000	-57.000000	N80000000	80.000000	W056000000	-56.000000	199907	0008120
000812	16600	N81000000	81.000000	W056000000	-56.000000	N81000000	81.000000	W055000000	-55.000000	N80000000	80.000000	W056000000	-56.000000	N80000000	80.000000	W055000000	-55.000000	199907	0008121
000812	16600	N81000000	81.000000	W055000000	-55.000000	N81000000	81.000000	W054000000	-54.000000	N80000000	80.000000	W055000000	-55.000000	N80000000	80.000000	W054000000	-54.000000	199907	0008122
000812	16600	N81000000	81.000000	W054000000	-54.000000	N81000000	81.000000	W053000000	-53.000000	N80000000	80.000000	W054000000	-54.000000	N80000000	80.000000	W053000000	-53.000000	199907	0008123
000812	16600	N81000000	81.000000	W053000000	-53.000000	N81000000	81.000000	W052000000	-52.000000	N80000000	80.000000	W053000000	-53.000000	N80000000	80.000000	W052000000	-52.000000	199907	0008124
000812	16600	N81000000	81.000000	W052000000	-52.000000	N81000000	81.000000	W051000000	-51.000000	N80000000	80.000000	W052000000	-52.000000	N80000000	80.000000	W051000000	-51.000000	199907	0008125
000812	16600	N81000000	81.000000	W051000000	-51.000000	N81000000	81.000000	W050000000	-50.000000	N80000000	80.000000	W051000000	-51.000000	N80000000	80.000000	W050000000	-50.000000	199907	0008126
000812	16600	N81000000	81.000000	W050000000	-50.000000	N81000000	81.000000	W049000000	-49.000000	N80000000	80.000000	W050000000	-50.000000	N80000000	80.000000	W049000000	-49.000000	199907	0008127
000812	16600	N81000000	81.000000	W049000000	-49.000000	N81000000	81.000000	W048000000	-48.000000	N80000000	80.000000	W049000000	-49.000000	N80000000	80.000000	W048000000	-48.000000	199907	0008128
000812	16600	N81000000	81.000000	W048000000	-48.000000	N81000000	81.000000	W047000000	-47.000000	N80000000	80.000000	W048000000	-48.000000	N80000000	80.000000	W047000000	-47.000000	199907	0008129
000813	16600	N81000000	81.000000	W047000000	-47.000000	N81000000	81.000000	W046000000	-46.000000	N80000000	80.000000	W047000000	-47.000000	N80000000	80.000000	W046000000	-46.000000	199907	0008130
000813	16600	N81000000	81.000000	W046000000	-46.000000	N81000000	81.000000	W045000000	-45.000000	N80000000	80.000000	W046000000	-46.000000	N80000000	80.000000	W045000000	-45.000000	199907	0008131
000813	16600	N81000000	81.000000	W045000000	-45.000000	N81000000	81.000000	W044000000	-44.000000	N80000000	80.000000	W045000000	-45.000000	N80000000	80.000000	W044000000	-44.000000	199907	0008132
000813	16600	N81000000	81.000000	W044000000	-44.000000	N81000000	81.000000	W043000000	-43.000000	N80000000	80.000000	W044000000	-44.000000	N80000000	80.000000	W043000000	-43.000000	199907	0008133
000813	16600	N81000000	81.000000	W043000000	-43.000000	N81000000	81.000000	W042000000	-42.000000	N80000000	80.000000	W043000000	-43.000000	N80000000	80.000000	W042000000	-42.000000	199907	0008134
000813	16600	N81000000	81.000000	W042000000	-42.000000	N81000000	81.000000	W041000000	-41.000000	N80000000	80.000000	W042000000	-42.000000	N80000000	80.000000	W041000000	-41.000000	199907	0008135
000813	16600	N81000000	81.000000	W041000000	-41.000000	N81000000	81.000000	W040000000	-40.000000	N80000000	80.000000	W041000000	-41.000000	N80000000	80.000000	W040000000	-40.000000	199907	0008136
000813	16600	N81000000	81.000000	W040000000	-40.000000	N81000000	81.000000	W039000000	-39.000000	N80000000	80.000000	W040000000	-40.000000	N80000000	80.000000	W039000000	-39.000000	199907	0008137
000813	16600	N81000000	81.000000	W039000000	-39.000000	N81000000	81.000000	W038000000	-38.000000	N80000000	80.000000	W039000000	-39.000000	N80000000	80.000000	W038000000	-38.000000	199907	0008138
000813	16600	N81000000	81.000000	W038000000	-38.000000	N81000000	81.000000	W037000000	-37.000000	N80000000	80.000000	W038000000	-38.000000	N80000000	80.000000	W037000000	-37.000000	199907	0008139
000814	16600	N81000000	81.000000	W037000000	-37.000000	N81000000	81.000000	W036000000	-36.000000	N80000000	80.000000	W037000000	-37.000000	N80000000	80.000000	W036000000	-36.000000	199907	0008140
000901	11500	N84000000	84.000000	W036000000	-36.000000	N84000000	84.000000	W035000000	-35.000000	N83000000	83.000000	W036000000	-36.000000	N83000000	83.000000	W035000000	-35.000000	199907	0009001
000902	11500	N84000000	84.000000	W035000000	-35.000000	N84000000	84.000000	W034000000	-34.000000	N83000000	83.000000	W035000000	-35.000000	N83000000	83.000000	W034000000	-34.000000	199907	0009002
000903	11500	N84000000	84.000000	W034000000	-34.000000	N84000000	84.000000	W033000000	-33.000000	N83000000	83.000000	W034000000	-34.000000	N83000000	83.000000	W033000000	-33.000000	199907	0009003
000904	11500	N84000000	84.000000	W033000000	-33.000000	N84000000	84.000000	W032000000	-32.000000	N83000000	83.000000	W033000000	-33.000000	N83000000	83.000000	W032000000	-32.000000	199907	0009004
000905	11500	N84000000	84.000000	W032000000	-32.000000	N84000000	84.000000	W031000000	-31.000000	N83000000	83.000000	W032000000	-32.000000	N83000000	83.000000	W031000000	-31.000000	199907	0009005
000906	11500	N84000000	84.000000	W031000000	-31.000000	N84000000	84.000000	W030000000	-30.000000	N83000000	83.000000	W031000000	-31.000000	N83000000	83.000000	W030000000	-30.000000	199907	0009006
000907	11500	N84000000	84.000000	W030000000	-30.000000	N84000000	84.000000	W029000000	-29.000000	N83000000	83.000000	W030000000	-30.000000	N83000000	83.000000	W029000000	-29.000000	199907	0009007
000908	11500	N84000000	84.000000	W029000000	-29.000000	N84000000	84.000000	W028000000	-28.000000	N83000000	83.000000	W029000000	-29.000000	N83000000	83.000000	W028000000	-28.000000	199907	0009008
000909	11500	N84000000	84.000000	W028000000	-28.000000	N84000000	84.000000	W027000000	-27.000000	N83000000	83.000000	W028000000	-28.000000	N83000000	83.000000	W027000000	-27.000000	199907	0009009
000910	11500	N84000000	84.000000	W027000000	-27.000000	N84000000	84.000000	W026000000	-26.000000	N83000000	83.000000	W027000000	-27.000000	N83000000	83.000000	W026000000	-26.000000	199907	0009010
000911	11500	N84000000	84.000000	W026000000	-26.000000	N84000000	84.000000	W025000000	-25.000000	N83000000	83.000000	W026000000	-26.000000	N83000000	83.000000	W025000000	-25.000000	199907	0009011
000912	11500	N84000000	84.000000	W025000000	-25.000000	N84000000	84.000000	W024000000	-24.000000	N83000000	83.000000	W025000000	-25.000000	N83000000	83.000000	W024000000	-24.000000	199907	0009012
000936	11500	N83000000	83.000000	W036000000	-36.000000	N83000000	83.000000	W035000000	-35.000000	N82000000	82.000000	W036000000	-36.000000	N82000000	82.000000	W035000000	-35.000000	199907	0009036
000937	11500	N83000000	83.000000	W035000000	-35.000000	N83000000	83.000000	W034000000	-34.000000	N82000000	82.000000	W035000000	-35.000000	N82000000	82.000000	W034000000	-34.000000	199907	0009037
000938	11500	N83000000	83.000000	W034000000	-34.000000	N83000000	83.000000	W033000000	-33.000000	N82000000	82.000000	W034000000	-34.000000	N82000000	82.000000	W033000000	-33.000000	199907	0009038
000939	11500	N83000000	83.000000	W033000000	-33.000000	N83000000	83.000000	W032000000	-32.000000	N82000000	82.000000	W033000000	-33.000000	N82000000	82.000000	W032000000	-32.000000	199907	0009039
000940	11500	N83000000	83.000000	W032000000	-32.000000	N83000000	83.000000	W031000000	-31.000000	N82000000	82.000000	W032000000	-32.000000	N82000000	82.000000	W031000000	-31.000000	199907	0009040
000941	11500	N83000000	83.000000	W031000000	-31.000000	N83000000	83.000000	W030000000	-30.000000	N82000000	82.000000	W031000000	-31.000000	N82000000	82.000000	W030000000	-30.000000	199907	0009041
000942	11500	N83000000	83.000000	W030000000	-30.000000	N83000000	83.000000	W029000000	-29.000000	N82000000	82.000000	W030000000	-30.000000	N82000000	82.000000	W029000000	-29.000000	199907	0009042
000943	11500	N83000000	83.000000	W029000000	-29.000000	N83000000	83.000000	W028000000	-28.000000	N82000000	82.000000	W029000000	-29.000000	N82000000	82.000000	W028000000	-28.000000	199907	0009043
