ARF_IDENT	DIRECTION	PT_SEQ_NBR	ICAO	USAGE	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
AR6	S	40	KZOA	NC		SNS	2	US	1	290	054	N37120000	37.200000	W122280000	-122.466667	200406
AR6	S	50	KZOA	NC		SNS	2	US	1	177	038	N36030000	36.050000	W121450000	-121.750000	200406
AR6	S	60	KZOA	EX		SNS	2	US	1	138	101	N35080000	35.133333	W120410000	-120.683333	200406
AR600		10	KZJX	ET		CAE	2	US	1	151	053	N33055100	33.097500	W080304500	-80.512500	200011
AR600		15	KZJX	IP		CAE	2	US	1	151	053	N33055100	33.097500	W080304500	-80.512500	200011
AR600		20	KZJX	AN		CAE	2	US	1	075	059	N34082500	34.140278	W079551600	-79.921111	200011
AR600		25	KZJX	AP		CAE	2	US	1	075	059	N34082500	34.140278	W079551600	-79.921111	200011
AR600		30	KZJX	AP		CAE	2	US	1	059	045	N34155100	34.264167	W080174200	-80.295000	200011
AR600		35	KZJX	AP		CAE	2	US	1	140	029	N33294900	33.496944	W080400200	-80.667222	200011
AR600		40	KZJX	AP		CAE	2	US	1	130	048	N33214200	33.361667	W080180500	-80.301389	200011
AR600		45	KZJX	EX		CAE	2	US	1	059	014	N33590400	33.984444	W080490700	-80.818611	200011
AR601		10	KZJX	ET		ILM	2	US	1	219	036	N33500000	33.833332	W078150000	-78.250000	199910
AR601		15	KZJX	IP		ILM	2	US	1	219	036	N33500000	33.833332	W078150000	-78.250000	199512
AR601		20	KZJX	AN		ILM	2	US	1	219	110	N32460000	32.766666	W078590000	-78.983333	199812
AR601		25	KZJX	AP		ILM	2	US	1	219	110	N32460000	32.766667	W078590000	-78.983333	200011
AR601		30	KZJX	AP		ILM	2	US	1	209	108	N32400000	32.666667	W078380000	-78.633333	200011
AR601		35	KZJX	AP		ILM	2	US	1	208	058	N33260000	33.433333	W078160000	-78.266667	199709
AR601		40	KZJX	AP		ILM	2	US	1	226	061	N33330000	33.550000	W078370000	-78.616667	199709
AR601		45	KZJX	EX		CHS	2	US	1	096	034	N32540000	32.900000	W079220000	-79.366667	200010
AR602		10	KZAB	ET		TXO	2	US	1	214	052	N33523000	33.875000	W103335400	-103.565000	199709
AR602		20	KZAB	ET		TXO	2	US	1	332	055	N35230600	35.385000	W103100000	-103.166667	199709
AR602		30	KZAB	IP		TXO	2	US	1	214	052	N33523000	33.875000	W103335400	-103.565000	199709
AR602		35	KZAB	IP		TXO	2	US	1	332	055	N35230600	35.385000	W103100000	-103.166667	199709
AR602		40	KZAB	AN		TXO	2	US	1	302	049	N35030000	35.049999	W103335400	-103.565000	199709
AR602		45	KZAB	AN		TXO	2	US	1	214	024	N34130000	34.216667	W103100000	-103.166667	200011
AR602		50	KZAB	AP		TXO	2	US	1	302	049	N35030000	35.050000	W103335400	-103.565000	199802
AR602		60	KZAB	AP		TXO	2	US	1	322	037	N35030000	35.050000	W103100000	-103.166667	199802
AR602		70	KZAB	AP		TXO	2	US	1	214	024	N34130000	34.216667	W103100000	-103.166667	199802
AR602		80	KZAB	AP		TXO	2	US	1	235	040	N34130000	34.216667	W103335400	-103.565000	199802
AR602		85	KZAB	EX		TXO	2	US	1	314	060	N35180600	35.301666	W103335400	-103.565000	199709
AR602		90	KZAB	EX		TXO	2	US	1	196	035	N33590600	33.985000	W103100000	-103.166667	200011
AR603		10	KZAB	ET		DRK	2	US	1	244	027	N34354500	34.595833	W113004000	-113.011110	199511
AR603		15	KZAB	ET		PXR	2	US	1	308	015	N33365000	33.613888	W112095000	-112.163890	199511
AR603		20	KZAB	IP		EED	2	US	1	114	035	N34240000	34.400000	W113554500	-113.929167	199709
AR603		25	KZAB	IP		PXR	2	US	1	305	020	N33411500	33.687500	W112140000	-112.233333	200011
AR603		30	KZAB	AN		PXR	2	US	1	300	097	N34310300	34.517500	W113243700	-113.410278	199709
AR603		35	KZAB	AN		EED	2	US	1	114	101	N33414100	33.694722	W112542000	-112.905556	199709
AR603		40	KZAB	AP		PXR	2	US	1	300	097	N34310300	34.517500	W113243700	-113.410278	199709
AR603		45	KZAB	AP		EED	2	US	1	114	051	N34133900	34.227500	W113403600	-113.676667	199907
AR603		50	KZAB	AP		EED	2	US	1	114	101	N33414100	33.694722	W112542000	-112.905556	199709
AR603		55	KZAB	AP		PXR	2	US	1	301	047	N33585600	33.982222	W112383900	-112.644167	199907
AR603		60	KZAB	EX		DRK	2	US	1	244	027	N34354500	34.595833	W113004000	-113.011110	199511
AR603		65	KZAB	EX		PXR	2	US	1	267	033	N33310000	33.516667	W112374000	-112.627778	199709
AR604		10	KZLC	ET		LWT	2	US	1	333	088	N48300000	48.500000	W110000000	-110.000000	199511
AR604		15	KZLC	ET		LWT	2	US	1	027	150	N48500000	48.833332	W107000000	-107.000000	199511
AR604		20	KZLC	IP		LWT	2	US	1	333	088	N48300000	48.500000	W110000000	-110.000000	199511
AR604		25	KZLC	IP		LWT	2	US	1	027	150	N48500000	48.833332	W107000000	-107.000000	199511
AR604		30	KZLC	AN		LWT	2	US	1	022	111	N48300000	48.500000	W107520000	-107.866667	199709
AR604		35	KZLC	AN		LWT	2	US	1	355	109	N48500000	48.833332	W109080000	-109.133333	200011
AR604		40	KZLC	AP		LWT	2	US	1	022	111	N48300000	48.500000	W107520000	-107.866667	199709
AR604		45	KZLC	AP		LWT	2	US	1	017	128	N48500000	48.833333	W107520000	-107.866667	199709
AR604		50	KZLC	AP		LWT	2	US	1	355	109	N48500000	48.833333	W109080000	-109.133333	200011
AR604		55	KZLC	AP		LWT	2	US	1	357	089	N48300000	48.500000	W109080000	-109.133333	200011
AR604		60	KZLC	EX		LWT	2	US	1	027	122	N48300000	48.500000	W107290000	-107.483333	200011
AR604		65	KZLC	EX		LWT	2	US	1	345	107	N48500000	48.833333	W109350000	-109.583333	199709
AR606		10	KZMP	ET		RDR	3	US	1	232	030	N47420000	47.700000	W098030000	-98.050000	199709
AR606		15	KZMP	ET		MIB	3	US	1	149	071	N47190000	47.316666	W100450000	-100.750000	199511
AR606		20	KZMP	IP		RDR	3	US	1	238	037	N47420000	47.700001	W098150000	-98.250000	199511
AR606		25	KZMP	IP		MIB	3	US	1	142	074	N47190000	47.316667	W100320000	-100.533333	200011
AR606		30	KZMP	AN		MIB	3	US	1	124	064	N47400000	47.666667	W100130000	-100.216667	199709
AR606		35	KZMP	AN		RDR	3	US	1	224	058	N47220000	47.366667	W098340000	-98.566666	200011
AR606		40	KZMP	AP		MIB	3	US	1	124	064	N47400000	47.666667	W100130000	-100.216667	199709
AR606		45	KZMP	AP		MIB	3	US	1	134	080	N47200000	47.333332	W100120000	-100.200000	199511
AR606		50	KZMP	AP		RDR	3	US	1	224	058	N47220000	47.366667	W098340000	-98.566666	200011
AR606		55	KZMP	AP		RDR	3	US	1	244	050	N47420000	47.700000	W098350000	-98.583333	199709
AR606		60	KZMP	EX		RDR	3	US	1	188	036	N47230000	47.383333	W097400000	-97.666667	199709
AR606		65	KZMP	EX		MIB	3	US	1	145	051	N47380000	47.633333	W100510000	-100.850000	199709
AR607		10	KZMP	ET		DLH	2	US	1	106	035	N46360000	46.600000	W091250000	-91.416667	200011
AR607		15	KZMP	ET		DLH	2	US	1	118	092	N46000000	46.000000	W090200000	-90.333333	200011
AR607		20	KZMP	ET		IWD	2	US	1	095	089	N46210000	46.350000	W088000000	-88.000000	200011
AR607		25	KZMP	ET		IWD	2	US	1	108	094	N46000000	46.000000	W088000000	-88.000000	200011
AR607		30	KZMP	IP		IWD	2	US	1	222	022	N46160000	46.266667	W090290000	-90.483333	200011
AR607		35	KZMP	AN		IWD	2	US	1	112	060	N46080000	46.133333	W088480000	-88.800000	200011
AR607		40	KZMP	AP		IWD	2	US	1	112	060	N46080000	46.133333	W088480000	-88.800000	200011
AR607		45	KZMP	AP		IWD	2	US	1	090	058	N46300000	46.500000	W088430000	-88.716667	200011
AR607		50	KZMP	AP		IWD	2	US	1	297	013	N46380000	46.633333	W090240000	-90.400000	200011
AR607		55	KZMP	AP		IWD	2	US	1	222	022	N46160000	46.266667	W090290000	-90.483333	200011
AR607		60	KZMP	EX		DLH	2	US	1	106	035	N46360000	46.600000	W091250000	-91.416667	200011
AR607		65	KZMP	EX		DLH	2	US	1	118	092	N46000000	46.000000	W090200000	-90.333333	200011
AR607		70	KZMP	EX		IWD	2	US	1	095	089	N46210000	46.350000	W088000000	-88.000000	200011
AR607		75	KZMP	EX		IWD	2	US	1	108	094	N46000000	46.000000	W088000000	-88.000000	200011
AR608		10	KZBW	ET		LFV	4	US	1	151	051	N41250000	41.416667	W069140000	-69.233333	200011
AR608		15	KZBW	IP		LFV	4	US	1	151	051	N41250000	41.416667	W069140000	-69.233333	200011
AR608		20	KZBW	AN		LFV	4	US	1	115	107	N41430000	41.716667	W067420000	-67.700000	200011
AR608		25	KZBW	AP		LFV	4	US	1	115	107	N41430000	41.716667	W067420000	-67.700000	200011
AR608		30	KZBW	AP		LFV	4	US	1	105	099	N42020000	42.033333	W067490000	-67.816667	200011
AR608		35	KZBW	AP		LFV	4	US	1	118	052	N41500000	41.833333	W068550000	-68.916667	200011
AR608		40	KZBW	AP		LFV	4	US	1	135	064	N41300000	41.500000	W068480000	-68.800000	200011
AR608		45	KZBW	EX		LFV	4	US	1	125	043	N41470000	41.783333	W069080000	-69.133333	200011
AR609		10	KZBW	ET		SYR	2	US	1	087	075	N43270000	43.450000	W074330000	-74.550000	200011
AR609		15	KZBW	IP		SYR	2	US	1	044	019	N43250000	43.416668	W075580000	-75.966667	199511
AR609		20	KZBW	AN		SYR	2	US	1	087	075	N43270000	43.450000	W074330000	-74.550000	199709
AR609		25	KZBW	AP		SYR	2	US	1	087	075	N43270000	43.450001	W074330000	-74.550000	199709
AR609		30	KZBW	AP		SYR	2	US	1	073	081	N43470000	43.783333	W074330000	-74.550000	199709
AR609		35	KZBW	AP		SYR	2	US	1	048	046	N43460000	43.766666	W075340000	-75.566666	199511
AR609		40	KZBW	AP		SYR	2	US	1	070	032	N43260000	43.433334	W075340000	-75.566666	199511
AR609		45	KZBW	EX		GFL	2	US	1	299	022	N43260000	43.433333	W074060000	-74.100000	200011
AR610A		10	KZLC	ET		DLN	4	US	1	280	070	N45500000	45.833332	W113553000	-113.925000	199811
AR610A		20	KZLC	IP		DLN	4	US	1	280	070	N45500000	45.833332	W113553000	-113.925000	199811
AR610A		25	KZLC	AN	Y	DLN	4	US	1			N45145480	45.248556	W112324970	-112.547139	200013
AR610A		30	KZLC	AP	Y	DLN	4	US	1			N45145480	45.248556	W112324970	-112.547139	200013
AR610A		35	KZLC	AP		DLN	4	US	1	011	020	N45320000	45.533333	W112182400	-112.306667	199811
AR610A		40	KZLC	AP		DLN	4	US	1	305	055	N45595400	45.998333	W113174800	-113.296667	199811
AR610A		45	KZLC	AP		DLN	4	US	1	282	048	N45403000	45.674999	W113333600	-113.560000	199811
AR610A		50	KZLC	EX		DLN	4	US	1	104	017	N45060000	45.100000	W112120000	-112.200000	199811
AR610A		55	KZLC	EX		DLN	4	US	1	297	071	N46065400	46.115000	W113410000	-113.683333	199811
AR610B		15	KZLC	ET		DLN	4	US	1	051	025	N45240000	45.400000	W111590000	-111.983333	199811
AR610B		20	KZLC	IP		DLN	4	US	1	051	025	N45240000	45.400000	W111590000	-111.983333	199811
AR610B		25	KZLC	AN		DLN	4	US	1	305	055	N45595400	45.998333	W113174800	-113.296667	199811
AR610B		30	KZLC	AP		DLN	4	US	1	305	055	N45595400	45.998333	W113174800	-113.296667	199811
AR610B		35	KZLC	AP		DLN	4	US	1	282	048	N45403000	45.675000	W113333600	-113.560000	199811
AR610B		40	KZLC	AP	Y	DLN	4	US	1			N45145480	45.248556	W112324970	-112.547139	200013
AR610B		45	KZLC	AP		DLN	4	US	1	011	020	N45320000	45.533333	W112182400	-112.306667	199811
AR610B		50	KZLC	EX		DLN	4	US	1	297	071	N46065400	46.115000	W113410000	-113.683333	199811
AR610B		55	KZLC	EX		DLN	4	US	1	104	017	N45060000	45.100000	W112120000	-112.200000	199811
AR611A		10	KZLC	ET		BAM	2	US	1	284	100	N41260000	41.433334	W118480000	-118.800000	199511
AR611A		15	KZLC	IP		BAM	2	US	1	284	100	N41260000	41.433334	W118480000	-118.800000	199511
AR611A		20	KZLC	AN		BAM	2	US	1	284	035	N40530000	40.883333	W117350000	-117.583333	200011
AR611A		25	KZLC	AP		BAM	2	US	1	284	035	N40530000	40.883333	W117350000	-117.583333	199907
AR611A		30	KZLC	AP		BAM	2	US	1	316	042	N41120000	41.200000	W117200000	-117.333333	199907
AR611A		35	KZLC	AP		BAM	2	US	1	299	088	N41380000	41.633333	W118160000	-118.266667	199907
AR611A		40	KZLC	AP		BAM	2	US	1	284	085	N41190000	41.316667	W118310000	-118.516667	199907
AR611A		45	KZLC	EX		BAM	2	US	1	297	103	N41460000	41.766666	W118330000	-118.550000	199511
AR611A		50	KZLC	EX		BAM	2	US	1	284	020	N40450000	40.750000	W117180000	-117.300000	199511
AR611B		10	KZLC	ET		BAM	2	US	1	332	030	N41040000	41.066667	W117020000	-117.033333	200011
AR611B		15	KZLC	IP		BAM	2	US	1	332	030	N41040000	41.066667	W117020000	-117.033333	200011
AR611B		20	KZLC	AN		BAM	2	US	1	299	088	N41380000	41.633333	W118160000	-118.266667	199709
AR611B		25	KZLC	AP		BAM	2	US	1	299	088	N41380000	41.633333	W118160000	-118.266667	199802
AR611B		30	KZLC	AP		BAM	2	US	1	284	085	N41190000	41.316667	W118310000	-118.516667	199907
AR611B		35	KZLC	AP		BAM	2	US	1	284	035	N40530000	40.883333	W117350000	-117.583333	199802
AR611B		40	KZLC	AP		BAM	2	US	1	316	042	N41120000	41.200000	W117200000	-117.333333	199907
AR611B		45	KZLC	EX		BAM	2	US	1	297	103	N41460000	41.766666	W118330000	-118.550000	199511
AR611B		50	KZLC	EX		BAM	2	US	1	284	020	N40450000	40.750000	W117180000	-117.300000	199511
AR613		10	KZAB	ET		CIE	2	US	1	023	052	N32440000	32.733334	W109090000	-109.150000	199511
AR613		15	KZAB	ET		CIE	2	US	1	013	103	N33353000	33.591667	W108523000	-108.875000	199904
AR613		20	KZAB	IP		CIE	2	US	1	023	041	N32350600	32.585000	W109165400	-109.281667	199904
AR613		25	KZAB	IP		CIE	2	US	1	014	120	N33490000	33.816666	W108400000	-108.666667	199904
AR613		30	KZAB	AN		CIE	2	US	1	023	102	N33240000	33.400000	W108333000	-108.558333	199904
AR613		35	KZAB	AN		CIE	2	US	1	002	056	N32563000	32.941667	W109280000	-109.466667	199904
AR613		40	KZAB	AP		CIE	2	US	1	023	102	N33240000	33.400000	W108333000	-108.558333	199802
AR613		45	KZAB	AP		CIE	2	US	1	013	103	N33353000	33.591667	W108523000	-108.875000	199802
AR613		50	KZAB	AP		CIE	2	US	1	002	056	N32563000	32.941667	W109280000	-109.466667	199802
AR613		55	KZAB	AP		CIE	2	US	1	023	052	N32440000	32.733333	W109090000	-109.150000	199802
AR613		60	KZAB	EX		CIE	2	US	1	023	119	N33373000	33.625000	W108220000	-108.366667	199709
AR613		65	KZAB	EX		CIE	2	US	1	355	039	N32410000	32.683333	W109393000	-109.658333	199709
AR614		10	KZHU	ET		JCT	2	US	1	155	030	N30070000	30.116667	W099390000	-99.650000	199709
AR614		15	KZHU	IP		JCT	2	US	1	155	030	N30070000	30.116667	W099390000	-99.650000	199709
AR614		20	KZHU	AN		COT	2	US	1	338	020	N28473000	28.791666	W099130000	-99.216667	199511
AR614		25	KZHU	AP		COT	2	US	1	338	020	N28473000	28.791666	W099130000	-99.216667	199511
AR614		30	KZHU	AP		COT	2	US	1	021	029	N28530000	28.883333	W098510000	-98.850000	200011
AR614		35	KZHU	AP		JCT	2	US	1	140	072	N29340000	29.566668	W099040000	-99.066666	199511
AR614		40	KZHU	AP		JCT	2	US	1	155	071	N29280000	29.466667	W099262000	-99.438889	199511
AR614		45	KZHU	EX	Y	COT	2	US	1			N28274324	28.462011	W099070675	-99.118542	200013
AR614		50	KZHU	EX		JCT	2	US	1	140	072	N29340000	29.566668	W099040000	-99.066666	199511
AR615		10	KZHU	ET		AEX	2	US	1	097	013	N31130000	31.216667	W092150000	-92.250000	199703
AR615		15	KZHU	IP		AEX	2	US	1	097	013	N31130000	31.216667	W092150000	-92.250000	199703
AR615		20	KZHU	AN		AEX	2	US	1	097	073	N31030000	31.050000	W091060000	-91.100000	200013
AR615		25	KZHU	AP		AEX	2	US	1	097	073	N31030000	31.050000	W091060000	-91.100000	199907
AR615		30	KZHU	AP		AEX	2	US	1	081	075	N31230000	31.383333	W091030000	-91.050000	199907
AR615		35	KZHU	AP		AEX	2	US	1	065	038	N31293000	31.491667	W091490000	-91.816667	199907
AR615		40	KZHU	AP		AEX	2	US	1	097	033	N31100000	31.166667	W091520000	-91.866667	199907
AR615		45	KZHU	EX		AEX	2	US	1	065	038	N31293000	31.491667	W091490000	-91.816666	199703
AR616A		10	KZBW	ET		ENE	2	US	1	111	061	N43210000	43.350000	W069124500	-69.212500	199709
AR616A		15	KZBW	IP		ENE	2	US	1	111	061	N43210000	43.350000	W069124500	-69.212500	199709
AR616A		20	KZBW	AN		ENE	2	US	1	096	128	N43480000	43.799999	W067430000	-67.716667	199511
AR616A		25	KZBW	AP		ENE	2	US	1	096	128	N43480000	43.800000	W067430000	-67.716667	199802
AR616A		30	KZBW	AP		ENE	2	US	1	088	125	N44040000	44.066667	W067523000	-67.875000	199912
AR616A		35	KZBW	AP		ENE	2	US	1	090	075	N43463000	43.775000	W068580000	-68.966667	199802
AR616A		40	KZBW	AP		ENE	2	US	1	104	080	N43284000	43.477778	W068464000	-68.777778	199912
AR616A		45	KZBW	EX		ENE	2	US	1	089	066	N43450000	43.750000	W069100000	-69.166667	200011
AR616B		10	KZBW	ET		ENE	2	US	1	086	141	N44170000	44.283333	W067350000	-67.583333	199709
AR616B		15	KZBW	IP		ENE	2	US	1	086	144	N44143000	44.241667	W067290000	-67.483333	199709
AR616B		20	KZBW	AN		ENE	2	US	1	090	075	N43463000	43.775000	W068580000	-68.966667	199709
AR616B		25	KZBW	AP		ENE	2	US	1	090	075	N43463000	43.775000	W068580000	-68.966667	199802
AR616B		30	KZBW	AP		ENE	2	US	1	104	080	N43284000	43.477778	W068464000	-68.777778	199802
AR616B		35	KZBW	AP		ENE	2	US	1	096	128	N43480000	43.800000	W067430000	-67.716667	199802
AR616B		40	KZBW	AP		ENE	2	US	1	088	125	N44040000	44.066667	W067523000	-67.875000	199802
AR616B		45	KZBW	EX		ENE	2	US	1	094	145	N43550000	43.916667	W067200000	-67.333333	199709
AR617		10	KZMA	ET		EYW	2	US	1	084	020	N24370000	24.616667	W081260000	-81.433334	200004
AR617		15	KZMA	ET		EYW	2	US	1	057	071	N25120000	25.200001	W080430000	-80.716667	200004
AR617		20	KZMA	ET		EYW	2	US	1	032	025	N24550000	24.916666	W081340000	-81.566666	199513
AR617		25	KZMA	ET		EYW	2	US	1	166	005	N24290000	24.483333	W081460000	-81.766667	200004
AR617		30	KZMA	IP		EYW	2	US	1	166	005	N24290000	24.483334	W081460000	-81.766667	199709
AR617		35	KZMA	AN		EYW	2	US	1	073	070	N24560000	24.933333	W080350000	-80.583333	199709
AR617		40	KZMA	AP		EYW	2	US	1	073	070	N24560000	24.933332	W080350000	-80.583333	199709
AR617		45	KZMA	AP		EYW	2	US	1	057	071	N25120000	25.200001	W080430000	-80.716667	199511
AR617		50	KZMA	AP		EYW	2	US	1	032	025	N24550000	24.916666	W081340000	-81.566666	199511
AR617		55	KZMA	AP		EYW	2	US	1	084	020	N24370000	24.616667	W081260000	-81.433334	199511
AR617		60	KZMA	EX		EYW	2	US	1	084	020	N24370000	24.616667	W081260000	-81.433334	200004
AR617		65	KZMA	EX		EYW	2	US	1	057	071	N25120000	25.200001	W080430000	-80.716667	200004
AR617		70	KZMA	EX		EYW	2	US	1	032	025	N24550000	24.916666	W081340000	-81.566666	200004
AR617		75	KZMA	EX		EYW	2	US	1	057	071	N25120000	25.200001	W080430000	-80.716667	200004
AR617		80	KZMA	EX		EYW	2	US	1	032	025	N24550000	24.916666	W081340000	-81.566666	200004
AR617		85	KZMA	EX		EYW	2	US	1	073	070	N24530000	24.883333	W080350000	-80.583333	200004
AR618		10	KZMA	ET		SRQ	2	US	1	161	083	N26060000	26.100000	W082000000	-82.000000	199511
AR618		15	KZMA	IP		SRQ	2	US	1	161	083	N26060000	26.100000	W082000000	-82.000000	199511
AR618		20	KZMA	AN		SRQ	2	US	1	209	087	N26060000	26.100000	W083170000	-83.283333	199511
AR618		25	KZMA	AP		SRQ	2	US	1	209	087	N26060000	26.100000	W083170000	-83.283333	199802
AR618		30	KZMA	AP		SRQ	2	US	1	204	104	N25470000	25.783333	W083170000	-83.283333	199802
AR618		35	KZMA	AP		SRQ	2	US	1	176	095	N25490000	25.816667	W082220000	-82.366667	199802
AR618		40	KZMA	AP		SRQ	2	US	1	175	078	N26060000	26.100000	W082220000	-82.366667	199802
AR618		45	KZMA	EX		SRQ	2	US	1	176	095	N25490000	25.816668	W082220000	-82.366667	199709
AR619		10	KZMP	ET		HML	2	US	1	247	129	N48210000	48.350000	W100150000	-100.250000	200011
AR619		15	KZMP	ET		HML	2	US	1	257	042	N48490000	48.816667	W098100000	-98.166667	200011
AR619		20	KZMP	IP		HML	2	US	1	246	121	N48220000	48.366667	W100030000	-100.050000	200011
AR619		25	KZMP	IP		HML	2	US	1	257	047	N48480600	48.801667	W098170600	-98.285000	199709
AR619		30	KZMP	AN		HML	2	US	1	238	062	N48270600	48.451667	W098330000	-98.550000	199709
AR619		35	KZMP	AN		HML	2	US	1	254	120	N48350000	48.583333	W100070000	-100.116667	199708
AR619		40	KZMP	AP		HML	2	US	1	238	062	N48270600	48.451667	W098330000	-98.550000	199802
AR619		45	KZMP	AP		HML	2	US	1	257	059	N48470600	48.785000	W098360000	-98.600000	199802
AR619		50	KZMP	AP		HML	2	US	1	256	109	N48420600	48.701667	W099510000	-99.850000	199802
AR619		55	KZMP	AP		HML	2	US	1	245	111	N48220600	48.368333	W099480000	-99.800000	199802
AR619		60	KZMP	EX		HML	2	US	1	233	048	N48290000	48.483333	W098100000	-98.166667	200011
AR619		65	KZMP	EX		HML	2	US	1	254	120	N48350000	48.583333	W100070000	-100.116667	199710
AR62	E	10	CZCZ	IP		YKL	4	CA	1	292	143	N54400000	54.666667	W070510000	-70.850000	200507
AR62	E	20	CZCZ	CP		YKL	4	CA	1	304	068	N55000000	55.000000	W068410000	-68.683333	200507
AR62	E	30	CZCZ	NC		YKL	4	CA	1	070	049	N55230000	55.383333	W065430000	-65.716667	200507
AR62	E	40	CZCZ	EX		YYR	4	CA	1	017	152	N55500000	55.833333	W060510000	-60.850000	200507
AR62	W	10	CZCZ	IP		YYR	4	CA	1	017	152	N55500000	55.833333	W060510000	-60.850000	200507
AR62	W	20	CZCZ	CP		YKL	4	CA	1	091	133	N55380000	55.633333	W063100000	-63.166667	200507
AR62	W	30	CZCZ	NC		YKL	4	CA	1	070	049	N55230000	55.383333	W065430000	-65.716667	200507
AR62	W	40	CZCZ	EX		YKL	4	CA	1	292	143	N54400000	54.666667	W070510000	-70.850000	200507
AR620		10	KZMA	ET		LAL	2	US	1	153	020	N27410000	27.683333	W081510000	-81.850000	200011
AR620		15	KZMA	ET		LAL	2	US	1	153	045	N27180000	27.300000	W081390000	-81.650000	200004
AR620		20	KZMA	ET		LAL	2	US	1	227	010	N27520000	27.866667	W082090000	-82.150000	200004
AR620		25	KZMA	IP		LAL	2	US	1	227	010	N27520000	27.866667	W082090000	-82.150000	199709
AR620		30	KZMA	AN		LAL	2	US	1	153	045	N27180000	27.300000	W081390000	-81.650000	199709
AR620		35	KZMA	AP		LAL	2	US	1	153	045	N27180000	27.299999	W081390000	-81.650000	199709
AR620		40	KZMA	AP		LAL	2	US	1	128	046	N27300000	27.500000	W081210000	-81.350000	200011
AR620		45	KZMA	AP		LAL	2	US	1	108	028	N27510000	27.850000	W081310000	-81.516667	199709
AR620		50	KZMA	AP		LAL	2	US	1	153	020	N27410000	27.683333	W081510000	-81.850000	200011
AR620		55	KZMA	EX		LAL	2	US	1	108	028	N27510000	27.850000	W081310000	-81.516667	200004
AR620		60	KZMA	EX		LAL	2	US	1	153	045	N27180000	27.300000	W081390000	-81.650000	200004
AR620		65	KZMA	EX		LAL	2	US	1	108	028	N27510000	27.850000	W081310000	-81.516667	200004
AR620		70	KZMA	EX		LAL	2	US	1	153	045	N27180000	27.300000	W081390000	-81.650000	200004
AR621		10	KZOA	ET		PYE	2	US	1	273	034	N38160000	38.266667	W123320000	-123.533333	200011
AR621		15	KZOA	ET		PYE	2	US	1	280	100	N38500000	38.833332	W124450000	-124.750000	199511
AR621		20	KZOA	ET		PYE	2	US	1	256	102	N38100000	38.166668	W125000000	-125.000000	199511
AR621		25	KZOA	IP		PYE	2	US	1	273	034	N38160000	38.266667	W123320000	-123.533333	200011
AR621		30	KZOA	AN		PYE	2	US	1	273	104	N38390000	38.650000	W124560000	-124.933333	199709
AR621		35	KZOA	AP		PYE	2	US	1	273	104	N38390000	38.650000	W124560000	-124.933333	199802
AR621		40	KZOA	AP		PYE	2	US	1	262	106	N38200000	38.333333	W125040000	-125.066667	199802
AR621		45	KZOA	AP		PYE	2	US	1	252	058	N38040000	38.066667	W124040000	-124.066667	199802
AR621		50	KZOA	AP		PYE	2	US	1	273	054	N38230000	38.383333	W123560000	-123.933333	199802
AR621		55	KZOA	EX		PYE	2	US	1	244	042	N37580000	37.966667	W123443000	-123.741667	199709
AR621		60	KZOA	EX		PYE	2	US	1	273	121	N38443000	38.741667	W125170000	-125.283333	199709
AR621		65	KZOA	EX		PYE	2	US	1	252	058	N38040000	38.066667	W124040000	-124.066667	199709
AR623		10	KZAB	ET		CIM	2	US	1	094	115	N35560000	35.933333	W102370000	-102.616667	200004
AR623		15	KZAB	ET		CIM	2	US	1	094	035	N36200000	36.333332	W104110000	-104.183333	200010
